bbl,address,bldgclass,landuse,yearbuilt,unitsres,unitstotal,numbldgs,assesstot,latitude,longitude,source
3040030002,455 LINWOOD STREET,V0,11,0,0,0,0,0.0,,,on a listed block
3040030017,GLENMORE AVENUE,V0,11,0,0,0,0,15780.0,40.6750216,-73.8820951,on a listed block
3040030015,GLENMORE AVENUE,V0,11,0,0,0,0,15360.0,40.6749944,-73.8822826,on a listed block
3040060005,157 BERRIMAN STREET,B1,1,1910,2,2,1,41640.0,40.674989,-73.8797735,on a listed block
3040060001,169 BERRIMAN STREET,B3,1,1910,2,2,1,35100.0,40.674698,-73.8797019,on a listed block
3040060003,163 BERRIMAN STREET,B3,1,1910,2,2,1,40140.0,40.6748408,-73.8797377,on a listed block
3040060029,172 ATKINS AVENUE,C0,2,1910,3,3,1,58020.0,40.6748596,-73.8793591,on a listed block
3040060032,178 ATKINS AVENUE,C0,2,1910,3,3,1,51240.0,40.6747113,-73.8792404,on a listed block
3040060035,186 ATKINS AVENUE,Z9,,0,0,0,1,23409.0,40.6744971,-73.8791868,on a listed block
3040060102,165 BERRIMAN STREET,B1,1,2005,2,2,1,54300.0,40.6747941,-73.8797234,on a listed block
3040060103,161 BERRIMAN STREET,A5,1,1910,1,1,1,42360.0,40.6748902,-73.8797484,on a listed block
3040060026,166 ATKINS AVENUE,C0,2,1910,3,3,1,45960.0,40.6750216,-73.8794021,on a listed block
3040060027,168 ATKINS AVENUE,C0,2,1910,3,3,1,58020.0,40.6749694,-73.8793878,on a listed block
3040060013,820 GLENMORE AVENUE,D3,3,2019,79,79,1,4730850.0,40.6753868,-73.8795889,on a listed block
3040060031,176 ATKINS AVENUE,B1,1,2012,2,2,1,60240.0,40.6747525,-73.8793341,on a listed block
3040060002,167 BERRIMAN STREET,A5,1,1910,1,1,2,42360.0,40.6747474,-73.8797126,on a listed block
3040060004,159 BERRIMAN STREET,B1,1,1910,2,2,1,41940.0,40.6749396,-73.8797592,on a listed block
3040060006,155 BERRIMAN STREET,B1,1,1910,2,2,1,41640.0,40.6750412,-73.8797842,on a listed block
3040060007,153 BERRIMAN STREET,B1,1,1910,2,2,1,41640.0,40.6750906,-73.8797986,on a listed block
3040060008,151 BERRIMAN STREET,B1,1,1910,2,2,1,41640.0,40.6751373,-73.8798093,on a listed block
3040060009,149 BERRIMAN STREET,B1,1,1910,2,2,1,41940.0,40.6751867,-73.87982,on a listed block
3040060011,810 GLENMORE AVENUE,G2,7,1935,0,1,1,179100.0,40.6753351,-73.8799567,on a listed block
3040060022,158 ATKINS AVENUE,B2,1,1910,2,2,1,62880.0,40.6752385,-73.8794522,on a listed block
3040060023,160 ATKINS AVENUE,B2,1,1910,2,2,1,46620.0,40.6751836,-73.8794415,on a listed block
3040060024,162 ATKINS AVENUE,C0,2,1910,3,3,1,47340.0,40.6751287,-73.8794272,on a listed block
3040060025,164 ATKINS AVENUE,C0,2,1910,3,3,1,58020.0,40.6750765,-73.8794128,on a listed block
3040060028,170 ATKINS AVENUE,C0,2,1910,3,3,1,58020.0,40.6749145,-73.8793735,on a listed block
3040060030,174 ATKINS AVENUE,C0,2,1910,3,3,1,61800.0,40.6748074,-73.8793484,on a listed block
3040060033,180 ATKINS AVENUE,C0,2,1910,3,3,1,50940.0,40.6746591,-73.8792261,on a listed block
3040060034,184 ATKINS AVENUE,C0,2,1935,3,3,1,68880.0,40.6745548,-73.8792011,on a listed block
3040060036,2517 PITKIN AVENUE,S2,4,2004,2,3,1,91380.0,40.6745824,-73.879356,on a listed block
3040060037,2505 PITKIN AVENUE,W9,8,1972,0,1,1,1612800.0,40.6745442,-73.8796265,on a listed block
3040060133,182 ATKINS AVENUE,C0,2,1910,3,3,1,46140.0,40.6746097,-73.8792154,on a listed block
3040080038,2569 PITKIN AVENUE,S2,4,1935,2,3,1,47460.0,40.6748384,-73.8774593,on a listed block
3040080001,181 MONTAUK AVENUE,B2,1,2004,2,2,1,47280.0,40.6749349,-73.8778557,on a listed block
3040080037,2571 PITKIN AVENUE,C0,2,1935,3,3,1,51120.0,40.6748493,-73.8773872,on a listed block
3040080041,2561 PITKIN AVENUE,B9,1,2003,2,2,1,62040.0,40.6748057,-73.8776721,on a listed block
3040080043,2557 PITKIN AVENUE,C0,2,2003,3,3,1,54300.0,40.6747839,-73.8778163,on a listed block
3040080044,2555 PITKIN AVENUE,C0,2,2003,3,3,1,54060.0,40.674773,-73.877892,on a listed block
3040080045,2553 PITKIN AVENUE,C0,2,2003,3,3,1,54420.0,40.6747621,-73.8779642,on a listed block
3040080002,177 MONTAUK AVENUE,C0,2,2004,3,3,1,58200.0,40.6749898,-73.87787,on a listed block
3040080013,862 GLENMORE AVENUE,M1,8,1935,0,0,1,58950.0,40.6756077,-73.8781717,on a listed block
3040080021,878 GLENMORE AVENUE,C0,2,2012,3,3,1,68340.0,40.6756894,-73.8776164,on a listed block
3040080011,159 MONTAUK AVENUE,B2,1,1930,2,2,1,45660.0,40.6754757,-73.8779881,on a listed block
3040080033,184 MILFORD STREET,C0,2,2010,3,3,1,44940.0,40.6750443,-73.8775058,on a listed block
3040080034,186 MILFORD STREET,B2,1,1901,2,2,2,60240.0,40.6749894,-73.8774915,on a listed block
3040080016,868 GLENMORE AVENUE,B9,1,2003,2,2,1,67800.0,40.6756404,-73.8779517,on a listed block
3040080022,880 GLENMORE AVENUE,S2,4,1942,2,3,1,36180.0,40.675703,-73.8775226,on a listed block
3040080036,2573 PITKIN AVENUE,S2,4,1935,2,3,2,40500.0,40.6748602,-73.8773114,on a listed block
3040080039,2565 PITKIN AVENUE,S2,4,1935,2,3,1,41820.0,40.6748275,-73.8775314,on a listed block
3040080003,175 MONTAUK AVENUE,B1,1,1901,2,2,1,45420.0,40.6750447,-73.8778843,on a listed block
3040080004,173 MONTAUK AVENUE,B1,1,1901,2,2,1,45480.0,40.6750996,-73.877895,on a listed block
3040080006,169 MONTAUK AVENUE,B1,1,1901,2,2,1,45480.0,40.6752094,-73.8779237,on a listed block
3040080007,167 MONTAUK AVENUE,B1,1,1901,2,2,1,45480.0,40.6752616,-73.877938,on a listed block
3040080008,165 MONTAUK AVENUE,B1,1,2010,2,2,1,39120.0,40.675311,-73.8779487,on a listed block
3040080009,163 MONTAUK AVENUE,B2,1,1901,2,2,1,49080.0,40.6753659,-73.877963,on a listed block
3040080010,161 MONTAUK AVENUE,C0,2,1901,3,3,1,53040.0,40.6754208,-73.8779774,on a listed block
3040080014,864 GLENMORE AVENUE,C0,2,1901,3,3,1,80820.0,40.6756186,-73.878096,on a listed block
3040080015,866 GLENMORE AVENUE,B9,1,2003,2,2,1,68100.0,40.6756295,-73.8780239,on a listed block
3040080017,868A GLENMORE AVENUE,B9,1,2003,2,2,1,68100.0,40.6756513,-73.8778832,on a listed block
3040080019,874 GLENMORE AVENUE,B2,1,1901,2,2,1,55920.0,40.6756758,-73.8777209,on a listed block
3040080025,168 MILFORD STREET,B3,1,1901,2,2,1,46560.0,40.6754753,-73.8776131,on a listed block
3040080026,170 MILFORD STREET,B3,1,1901,2,2,1,40920.0,40.6754204,-73.8775988,on a listed block
3040080027,172 MILFORD STREET,B1,1,1901,2,2,1,61800.0,40.6753683,-73.8775881,on a listed block
3040080028,174 MILFORD STREET,B1,1,2007,2,2,1,43200.0,40.6753161,-73.8775738,on a listed block
3040080029,176 MILFORD STREET,B1,1,2007,2,2,1,42120.0,40.6752639,-73.8775595,on a listed block
3040080031,180 MILFORD STREET,C2,2,1910,5,5,1,409950.0,40.6751266,-73.8775273,on a listed block
3040080040,2563 PITKIN AVENUE,B9,1,2003,2,2,1,62340.0,40.6748166,-73.8776035,on a listed block
3040080042,2559 PITKIN AVENUE,B9,1,2003,2,2,1,62340.0,40.6747948,-73.8777406,on a listed block
3040080018,870 GLENMORE AVENUE,B2,1,1901,2,2,1,45360.0,40.6756622,-73.8778111,on a listed block
3040080024,166 MILFORD STREET,B2,1,1901,2,2,1,52800.0,40.6755302,-73.8776275,on a listed block
3040080005,171 MONTAUK AVENUE,V0,11,0,0,0,0,12300.0,40.6751545,-73.8779094,on a listed block
3040080030,178 MILFORD STREET,V0,11,0,0,0,0,12480.0,40.675209,-73.8775487,on a listed block
3041390025,DINSMORE PLACE,G7,10,0,0,0,0,175500.0,40.6813731,-73.8769389,on a listed block
3041390001,221 LOGAN STREET,B1,1,1899,2,2,1,59880.0,40.6812364,-73.8773935,on a listed block
3041390002,219 LOGAN STREET,B1,1,1899,2,2,1,60960.0,40.6812913,-73.8774078,on a listed block
3041390003,215 LOGAN STREET,B1,1,1899,2,2,1,59580.0,40.6813462,-73.8774221,on a listed block
3041390004,211 LOGAN STREET,B1,1,1899,2,2,1,61080.0,40.6814533,-73.8774471,on a listed block
3041390007,205 LOGAN STREET,B2,1,1910,2,2,1,45360.0,40.6816124,-73.877418,on a listed block
3041390010,199 LOGAN STREET,B2,1,1910,2,2,1,58560.0,40.681747,-73.8775223,on a listed block
3041390011,197 LOGAN STREET,A9,1,1910,1,1,1,43080.0,40.6817965,-73.8775583,on a listed block
3041390008,203 LOGAN STREET,B2,1,1910,2,2,1,46560.0,40.6816564,-73.877454,on a listed block
3041390006,207 LOGAN STREET,B2,1,1910,2,2,1,58680.0,40.6815685,-73.8773856,on a listed block
3041390029,47 DINSMORE PLACE,G7,10,0,0,0,0,261450.0,40.6814063,-73.8771588,on a listed block
3041390005,209 LOGAN STREET,B2,1,1910,2,2,1,51660.0,40.6815054,-73.8774615,on a listed block
3041390009,201 LOGAN STREET,B2,1,1910,2,2,1,49260.0,40.6817003,-73.8774863,on a listed block
3041390012,195 LOGAN STREET,K4,4,1920,1,2,1,239850.0,40.6818899,-73.8776302,on a listed block
3041390103,213 LOGAN STREET,B1,1,1899,2,2,1,60540.0,40.6813984,-73.8774364,on a listed block
3041410004,239 RICHMOND STREET,F1,6,1927,0,2,1,942300.0,40.6817262,-73.8759612,on a listed block
3041410039,99 DINSMORE PLACE,E1,6,2005,0,1,1,301500.0,40.681627,-73.8756549,on a listed block
3041410011,3210 FULTON STREET,S9,4,1915,4,7,1,366750.0,40.6822015,-73.876411,on a listed block
3041410018,3220 FULTON STREET,S2,4,1920,2,3,1,44400.0,40.682267,-73.8761008,on a listed block
3041410007,233 RICHMOND STREET,C3,2,1915,4,4,1,222750.0,40.6818389,-73.8761773,on a listed block
3041410025,3244 FULTON STREET,S1,4,1920,1,2,1,42600.0,40.6825024,-73.8754586,on a listed block
3041410016,3216 FULTON STREET,S2,4,1920,2,3,1,43500.0,40.682237,-73.8762379,on a listed block
3041410001,85 DINSMORE PLACE,F1,6,1930,0,1,1,409500.0,40.681482,-73.8761095,on a listed block
3041410006,235 RICHMOND STREET,C3,2,1915,4,4,1,206550.0,40.6817703,-73.876163,on a listed block
3041410008,229 RICHMOND STREET,C3,2,1915,4,4,1,227700.0,40.6819048,-73.8761952,on a listed block
3041410009,227 RICHMOND STREET,C3,2,1915,4,4,1,222750.0,40.6819762,-73.8762131,on a listed block
3041410010,223 RICHMOND STREET,C3,2,1915,4,4,1,222750.0,40.6820421,-73.8762274,on a listed block
3041410014,3214 FULTON STREET,S4,4,1915,4,5,1,341100.0,40.6822206,-73.8763208,on a listed block
3041410022,3232 FULTON STREET,S1,4,1920,1,2,1,32400.0,40.682371,-73.8758374,on a listed block
3041410023,3236 FULTON STREET,S1,4,1920,1,2,1,32400.0,40.6824066,-73.8757075,on a listed block
3041410024,3240 FULTON STREET,S2,4,1920,2,3,1,64380.0,40.6824668,-73.8755848,on a listed block
3041410027,234 CHESTNUT STREET,F9,6,1930,0,2,1,889650.0,40.682132,-73.8756035,on a listed block
3041410030,242 CHESTNUT STREET,G7,10,0,0,0,3,273600.0,40.6819288,-73.8755534,on a listed block
3041410122,3234 FULTON STREET,B1,1,1910,2,2,1,70020.0,40.6823902,-73.8757725,on a listed block
3041410123,3238 FULTON STREET,B1,1,1910,2,2,1,56940.0,40.6824477,-73.8756498,on a listed block
3041410124,3242 FULTON STREET,S2,4,1910,2,3,1,33780.0,40.6824832,-73.8755235,on a listed block
3041410017,3218 FULTON STREET,C0,2,1910,3,3,1,63840.0,40.6822534,-73.8761693,on a listed block
3041410019,3224 FULTON STREET,C0,2,1910,3,3,1,55800.0,40.6822834,-73.8760287,on a listed block
3041410021,3230 FULTON STREET,S1,4,1920,1,2,1,32400.0,40.6823519,-73.8759023,on a listed block
3041410026,232 CHESTNUT STREET,Z9,,0,0,0,1,54900.0,40.6822884,-73.8755527,on a listed block
3041410020,3226 FULTON STREET,S2,4,1920,2,3,1,43200.0,40.6822971,-73.8759601,on a listed block
3041410033,248 CHESTNUT STREET,G7,10,0,0,0,0,224550.0,40.681786,-73.8754275,on a listed block
3041410035,111 DINSMORE PLACE,E1,6,1920,0,1,1,412650.0,40.6816157,-73.8753737,on a listed block
3041430003,CHESTNUT STREET,V1,11,0,0,0,0,1891350.0,40.6813237,-73.8743755,on a listed block
3041437501,250 EUCLID AVENUE,RM,4,2022,403,405,1,42952052.0,40.6825399,-73.8746184,on a listed block
3041437502,254 EUCLID AVENUE,RM,4,2023,436,437,1,24665401.0,40.6819029,-73.8744682,on a listed block
3041540009,333 LOGAN STREET,B2,1,2001,2,2,1,58560.0,40.6781945,-73.8767537,on a listed block
3041540073,60 FOUNTAIN AVENUE,B1,1,1899,2,2,1,36120.0,40.6787157,-73.8765076,on a listed block
3041540014,315 LOGAN STREET,A9,1,1899,1,1,3,56460.0,40.6785651,-73.8768468,on a listed block
3041540026,287 LOGAN STREET,B2,1,1910,2,2,1,46920.0,40.6792735,-73.8770221,on a listed block
3041540007,339 LOGAN STREET,B2,1,1910,2,2,1,59160.0,40.6781341,-73.8767394,on a listed block
3041540008,341 LOGAN STREET,B2,1,2012,2,2,2,83940.0,40.6780654,-73.8767215,on a listed block
3041540011,327 LOGAN STREET,B1,1,2006,2,2,1,61380.0,40.678329,-73.8767859,on a listed block
3041540012,325 LOGAN STREET,B1,1,2006,2,2,1,61380.0,40.6783949,-73.8768038,on a listed block
3041540018,309 LOGAN STREET,B1,1,2007,2,2,1,69000.0,40.6787546,-73.8768933,on a listed block
3041540019,303 LOGAN STREET,A9,1,1910,1,1,2,62880.0,40.6788479,-73.8769183,on a listed block
3041540022,297 LOGAN STREET,A9,1,1910,1,1,2,40320.0,40.6790044,-73.8769577,on a listed block
3041540025,289 LOGAN STREET,B2,1,1910,2,2,1,44340.0,40.6792076,-73.8770078,on a listed block
3041540027,285 LOGAN STREET,S2,4,1910,2,3,1,60480.0,40.6793421,-73.87704,on a listed block
3041540060,28 FOUNTAIN AVENUE,A9,1,1910,1,1,1,50100.0,40.6793939,-73.8766758,on a listed block
3041540074,62 FOUNTAIN AVENUE,B1,1,1899,2,2,1,46260.0,40.6786663,-73.8764969,on a listed block
3041540080,74 FOUNTAIN AVENUE,B1,1,1899,2,2,1,47820.0,40.6783725,-73.8764217,on a listed block
3041540081,76 FOUNTAIN AVENUE,B1,1,1899,2,2,1,41700.0,40.6783204,-73.8764074,on a listed block
3041540085,84 FOUNTAIN AVENUE,B1,1,1899,2,2,1,44100.0,40.6781199,-73.8763573,on a listed block
3041540089,92 FOUNTAIN AVENUE,C0,2,1910,3,3,1,51960.0,40.6779031,-73.8763036,on a listed block
3041540091,96 FOUNTAIN AVENUE,C0,2,1910,3,3,1,60180.0,40.677796,-73.8762786,on a listed block
3041540092,96A FOUNTAIN AVENUE,A9,1,1920,1,1,1,30300.0,40.6777493,-73.8762678,on a listed block
3041540095,895 LIBERTY AVENUE,F9,6,1930,0,2,1,216450.0,40.6775627,-73.8762574,on a listed block
3041540098,891 LIBERTY AVENUE,B2,1,1910,2,2,1,46560.0,40.6775656,-73.8764556,on a listed block
3041540100,357 LOGAN STREET,F5,6,1930,0,1,1,106200.0,40.6775329,-73.8766864,on a listed block
3041540063,38 FOUNTAIN AVENUE,B1,1,1899,2,2,1,45060.0,40.6792017,-73.8766293,on a listed block
3041540071,56 FOUNTAIN AVENUE,B1,1,1899,2,2,1,36900.0,40.6788118,-73.8765326,on a listed block
3041540021,299 LOGAN STREET,A9,1,1910,1,1,2,45060.0,40.6789358,-73.8769398,on a listed block
3041540076,66 FOUNTAIN AVENUE,B1,1,1899,2,2,1,36900.0,40.6785675,-73.8764718,on a listed block
3041540070,54 FOUNTAIN AVENUE,B1,1,1899,2,2,1,36120.0,40.6788612,-73.8765434,on a listed block
3041540017,313 LOGAN STREET,B1,1,2007,2,2,1,62100.0,40.6786749,-73.8768754,on a listed block
3041540010,331 LOGAN STREET,B2,1,2001,2,2,1,58140.0,40.6782604,-73.8767716,on a listed block
3041540013,319 LOGAN STREET,A9,1,1899,1,1,1,51000.0,40.6784635,-73.8768217,on a listed block
3041540023,293 LOGAN STREET,B2,1,1910,2,2,2,44160.0,40.679073,-73.876972,on a listed block
3041540024,291 LOGAN STREET,B2,1,1910,2,2,1,65700.0,40.6791389,-73.8769899,on a listed block
3041540059,26 FOUNTAIN AVENUE,C0,2,1910,3,3,1,46680.0,40.6794625,-73.8766937,on a listed block
3041540061,32 FOUNTAIN AVENUE,C1,2,2018,7,7,1,465300.0,40.6792923,-73.8766507,on a listed block
3041540064,40 FOUNTAIN AVENUE,B1,1,1899,2,2,1,36900.0,40.6791523,-73.8766149,on a listed block
3041540065,42 FOUNTAIN AVENUE,B1,1,1899,2,2,1,41640.0,40.6791028,-73.8766042,on a listed block
3041540066,44 FOUNTAIN AVENUE,B1,1,1899,2,2,1,42300.0,40.6790534,-73.8765935,on a listed block
3041540072,58 FOUNTAIN AVENUE,B1,1,1899,2,2,1,36900.0,40.6787624,-73.8765183,on a listed block
3041540077,68 FOUNTAIN AVENUE,B1,1,1899,2,2,1,36120.0,40.6785208,-73.8764575,on a listed block
3041540078,70 FOUNTAIN AVENUE,B1,1,1899,2,2,1,36900.0,40.6784714,-73.8764467,on a listed block
3041540079,72 FOUNTAIN AVENUE,B1,1,1899,2,2,1,47460.0,40.678422,-73.8764324,on a listed block
3041540082,78 FOUNTAIN AVENUE,B1,1,1899,2,2,1,47460.0,40.678271,-73.8763966,on a listed block
3041540083,80 FOUNTAIN AVENUE,B1,1,1899,2,2,1,41700.0,40.6782215,-73.8763823,on a listed block
3041540067,46 FOUNTAIN AVENUE,B1,1,1899,2,2,1,36120.0,40.6790067,-73.8765792,on a listed block
3041540001,353 LOGAN STREET,B1,1,1920,2,2,2,58740.0,40.677736,-73.8766392,on a listed block
3041540003,349 LOGAN STREET,B2,1,1920,2,2,2,45420.0,40.6778403,-73.8766642,on a listed block
3041540004,343 LOGAN STREET,B2,1,1920,2,2,2,58800.0,40.6779584,-73.8766965,on a listed block
3041540084,82 FOUNTAIN AVENUE,B1,1,1899,2,2,1,41700.0,40.6781694,-73.8763716,on a listed block
3041540086,86 FOUNTAIN AVENUE,C0,2,1910,3,3,1,52440.0,40.678065,-73.8763466,on a listed block
3041540087,88 FOUNTAIN AVENUE,C0,2,1910,3,3,1,51960.0,40.6780101,-73.8763322,on a listed block
3041540088,90 FOUNTAIN AVENUE,C0,2,1910,3,3,1,51960.0,40.6779552,-73.8763179,on a listed block
3041540090,94 FOUNTAIN AVENUE,C0,2,1910,3,3,1,51960.0,40.6778509,-73.8762929,on a listed block
3041540094,909 LIBERTY AVENUE,S3,4,2003,3,4,1,288450.0,40.6777218,-73.8761994,on a listed block
3041540099,889 LIBERTY AVENUE,C3,2,1910,4,4,1,210150.0,40.677552,-73.8765494,on a listed block
3041547501,8 FOUNTAIN AVENUE,RM,4,2023,173,343,1,33922800.0,40.6796933,-73.8769456,on a listed block
3041540075,64 FOUNTAIN AVENUE,B1,1,1899,2,2,1,36120.0,40.6786169,-73.8764825,on a listed block
3041540068,50 FOUNTAIN AVENUE,B1,1,1899,2,2,2,36900.0,40.6789573,-73.8765684,on a listed block
3041540069,52 FOUNTAIN AVENUE,B1,1,1899,2,2,1,36120.0,40.6789079,-73.8765541,on a listed block
3041620036,99 GLEN STREET,B3,1,1920,2,2,1,44940.0,40.6809835,-73.8719822,on a listed block
3041620140,87 GLEN STREET,B3,1,1920,2,2,2,42780.0,40.680929,-73.8723645,on a listed block
3041620044,79 GLEN STREET,B2,1,1910,2,2,1,59340.0,40.6808799,-73.8726674,on a listed block
3041620038,95 GLEN STREET,B3,1,1920,2,2,1,44640.0,40.6809617,-73.8721336,on a listed block
3041620016,3354 ATLANTIC AVENUE,K1,5,1930,0,1,1,186750.0,40.6811596,-73.8723748,on a listed block
3041620037,97 GLEN STREET,A9,1,1920,1,1,1,43140.0,40.6809726,-73.8720579,on a listed block
3041620013,3348 ATLANTIC AVENUE,G2,7,1930,0,1,1,184050.0,40.6810885,-73.8726778,on a listed block
3041620014,3350 ATLANTIC AVENUE,B2,1,1920,2,2,2,54300.0,40.6811131,-73.8725912,on a listed block
3041620018,3360 ATLANTIC AVENUE,K6,5,1930,0,4,1,846900.0,40.6812278,-73.8720718,on a listed block
3041620022,3372 ATLANTIC AVENUE,K1,5,1950,0,1,1,633600.0,40.6813263,-73.8717219,on a listed block
3041620029,326 CRESCENT STREET,G7,10,0,0,0,3,296550.0,40.6810875,-73.871708,on a listed block
3041620033,332 CRESCENT STREET,S3,4,1920,3,4,3,289350.0,40.6809529,-73.8716758,on a listed block
3041620035,105 GLEN STREET,A9,1,1920,1,1,1,51060.0,40.6809944,-73.87191,on a listed block
3041620039,93 GLEN STREET,A9,1,1920,1,1,2,43140.0,40.6809508,-73.8722094,on a listed block
3041620040,89 GLEN STREET,A9,1,1920,1,1,2,47220.0,40.6809399,-73.8722815,on a listed block
3041620041,85 GLEN STREET,A1,1,1920,1,1,3,51840.0,40.6809099,-73.8724943,on a listed block
3041620047,71 GLEN STREET,C3,2,1915,4,4,1,212850.0,40.6808581,-73.8728081,on a listed block
3041620015,3352 ATLANTIC AVENUE,G7,10,1930,0,0,1,134100.0,40.6811323,-73.8725047,on a listed block
3041620053,57 GLEN STREET,B1,1,1910,2,2,1,53460.0,40.6808091,-73.8732011,on a listed block
3041620054,55 GLEN STREET,C0,2,1910,3,3,1,59100.0,40.6807982,-73.8732769,on a listed block
3041620010,3342 ATLANTIC AVENUE,C0,2,1910,3,3,1,60360.0,40.6810448,-73.8728798,on a listed block
3041620049,69 GLEN STREET,B1,1,1910,2,2,1,70020.0,40.6808527,-73.8729054,on a listed block
3041620001,53 GLEN STREET,B1,1,1910,2,2,2,54360.0,40.6807873,-73.8733526,on a listed block
3041620002,3320 ATLANTIC AVENUE,G2,7,1950,0,1,1,116100.0,40.6809957,-73.8731467,on a listed block
3041620011,3344 ATLANTIC AVENUE,B1,1,1910,2,2,1,54060.0,40.6810585,-73.8728149,on a listed block
3041620012,3346 ATLANTIC AVENUE,B2,1,1910,2,2,1,50100.0,40.6810721,-73.8727536,on a listed block
3041620051,63 GLEN STREET,B1,1,1920,2,2,1,76500.0,40.6808282,-73.8730605,on a listed block
3041620052,61 GLEN STREET,C0,2,1910,3,3,1,59340.0,40.68082,-73.8731326,on a listed block
3041620050,65 GLEN STREET,C0,2,1920,3,3,1,75300.0,40.6808391,-73.8729884,on a listed block
3041900010,395 LOGAN STREET,V0,11,0,0,0,0,10620.0,40.6766433,-73.8763708,on a listed block
3041900013,387 LOGAN STREET,B2,1,2005,2,2,1,56700.0,40.676819,-73.8764138,on a listed block
3041900015,383 LOGAN STREET,B2,1,2005,2,2,1,50040.0,40.6769453,-73.8764424,on a listed block
3041900017,381 LOGAN STREET,B1,1,2005,2,2,1,56700.0,40.6770112,-73.8764603,on a listed block
3041900012,LOGAN STREET,B2,1,2024,2,2,1,55200.0,40.6767476,-73.8763959,on a listed block
3041900044,156 FOUNTAIN AVENUE,B9,1,2006,2,2,1,66660.0,40.6762968,-73.8757982,on a listed block
3041900137,142 FOUNTAIN AVENUE,C0,2,2005,3,3,1,60180.0,40.6766676,-73.876003,on a listed block
3041900011,393 LOGAN STREET,B2,1,1899,2,2,1,51960.0,40.6766899,-73.8763815,on a listed block
3041900149,917 GLENMORE AVENUE,C0,2,2005,3,3,2,61620.0,40.6763,-73.8762525,on a listed block
3041900051,411 LOGAN STREET,B9,1,2004,2,2,1,69180.0,40.6762123,-73.8763716,on a listed block
3041900040,148 FOUNTAIN AVENUE,B1,1,2011,2,2,1,62220.0,40.6765495,-73.875978,on a listed block
3041900045,925 GLENMORE AVENUE,C0,2,1925,3,3,1,72360.0,40.6763436,-73.8759207,on a listed block
3041900006,403 LOGAN STREET,B2,1,1899,2,2,1,50160.0,40.6764511,-73.8763207,on a listed block
3041900014,385 LOGAN STREET,B2,1,2005,2,2,1,50040.0,40.6768876,-73.8764317,on a listed block
3041900025,902 LIBERTY AVENUE,D9,3,2009,46,47,1,2146050.0,40.6771619,-73.8762797,on a listed block
3041900041,150 FOUNTAIN AVENUE,B2,1,1899,2,2,1,44400.0,40.6765001,-73.8759637,on a listed block
3041900042,154 FOUNTAIN AVENUE,B9,1,2006,2,2,1,75720.0,40.6764231,-73.8758305,on a listed block
3041900046,923 GLENMORE AVENUE,C0,2,1925,3,3,1,93900.0,40.6763327,-73.8759965,on a listed block
3041900108,399 LOGAN STREET,C0,2,2005,3,3,1,60660.0,40.6765719,-73.8763529,on a listed block
3041900132,132 FOUNTAIN AVENUE,C0,2,2005,3,3,1,60180.0,40.6769339,-73.876071,on a listed block
3041900135,138 FOUNTAIN AVENUE,C0,2,2005,3,3,1,60180.0,40.6767719,-73.8760317,on a listed block
3041900136,140 FOUNTAIN AVENUE,C0,2,2005,3,3,1,60180.0,40.676717,-73.8760174,on a listed block
3041900138,146 FOUNTAIN AVENUE,C0,2,2005,3,3,1,65100.0,40.6766072,-73.8759923,on a listed block
3041900147,921 GLENMORE AVENUE,C0,2,2005,3,3,1,65460.0,40.6763218,-73.8760686,on a listed block
3041900148,919 GLENMORE AVENUE,S2,4,2005,3,3,1,73980.0,40.6763164,-73.8761443,on a listed block
3041900001,409 LOGAN STREET,B9,1,2004,2,2,1,71280.0,40.6763441,-73.8764038,on a listed block
3041900007,401 LOGAN STREET,B2,1,1899,2,2,1,51480.0,40.6765005,-73.876335,on a listed block
3041900131,128 FOUNTAIN AVENUE,B9,1,2005,2,2,1,65640.0,40.676997,-73.8760854,on a listed block
3041900133,134 FOUNTAIN AVENUE,C0,2,2005,3,3,1,60180.0,40.676879,-73.8760567,on a listed block
3041900134,136 FOUNTAIN AVENUE,C0,2,2005,3,3,1,60180.0,40.6768268,-73.876046,on a listed block
3041900141,FOUNTAIN AVENUE,V0,11,0,0,0,0,60.0,40.6764727,-73.8759565,on a listed block
3041930009,391 CHESTNUT STREET,B3,1,1925,2,2,2,43140.0,40.6773266,-73.8737089,on a listed block
3041930137,985 GLENMORE AVENUE,B1,1,2006,2,2,1,44580.0,40.6767061,-73.8735262,on a listed block
3041930003,403 CHESTNUT STREET,B3,1,1925,2,2,3,60960.0,40.6770026,-73.8736302,on a listed block
3041930134,40 DOSCHER STREET,B9,1,2007,2,2,1,47220.0,40.6766426,-73.8732415,on a listed block
3041930022,14 DOSCHER STREET,B9,1,2006,2,2,1,50280.0,40.6773345,-73.8734132,on a listed block
3041930136,987 GLENMORE AVENUE,B1,1,2006,2,2,1,57900.0,40.6767142,-73.8734541,on a listed block
3041930001,407 CHESTNUT STREET,B3,1,1925,2,2,3,66000.0,40.6768928,-73.8736016,on a listed block
3041930007,395 CHESTNUT STREET,A1,1,1925,1,1,1,55200.0,40.6772195,-73.8736803,on a listed block
3041930021,12 DOSCHER STREET,B9,1,2006,2,2,1,62040.0,40.6773894,-73.8734276,on a listed block
3041930023,16 DOSCHER STREET,S1,4,1925,1,2,1,43920.0,40.6772604,-73.8733954,on a listed block
3041930025,20 DOSCHER STREET,B3,1,1925,2,2,2,45780.0,40.6771533,-73.8733667,on a listed block
