coundist,borough,month,evictions,evictions_12mo,yoy_diff,yoy_change
19,Queens,2018-10,6,83,-2,-0.25
19,Queens,2018-11,8,84,1,0.1429
19,Queens,2018-12,5,84,0,0.0
19,Queens,2019-01,13,93,9,2.25
19,Queens,2019-02,5,86,-7,-0.5833
19,Queens,2019-03,4,85,-1,-0.2
19,Queens,2019-04,7,85,0,0.0
19,Queens,2019-05,9,80,-5,-0.3571
19,Queens,2019-06,9,83,3,0.5
19,Queens,2019-07,8,87,4,1.0
19,Queens,2019-08,7,87,0,0.0
19,Queens,2019-09,6,87,0,0.0
19,Queens,2019-10,5,86,-1,-0.1667
19,Queens,2019-11,1,79,-7,-0.875
19,Queens,2019-12,5,79,0,0.0
19,Queens,2020-01,8,74,-5,-0.3846
19,Queens,2020-02,2,71,-3,-0.6
19,Queens,2020-03,5,72,1,0.25
19,Queens,2020-04,0,65,-7,-1.0
19,Queens,2020-05,0,56,-9,-1.0
19,Queens,2020-06,0,47,-9,-1.0
19,Queens,2020-07,0,39,-8,-1.0
19,Queens,2020-08,0,32,-7,-1.0
19,Queens,2020-09,0,26,-6,-1.0
19,Queens,2020-10,0,21,-5,-1.0
19,Queens,2020-11,0,20,-1,-1.0
19,Queens,2020-12,0,15,-5,-1.0
19,Queens,2021-01,0,7,-8,-1.0
19,Queens,2021-02,0,5,-2,-1.0
19,Queens,2021-03,0,0,-5,-1.0
19,Queens,2021-04,0,0,0,
19,Queens,2021-05,0,0,0,
19,Queens,2021-06,0,0,0,
19,Queens,2021-07,0,0,0,
19,Queens,2021-08,0,0,0,
19,Queens,2021-09,0,0,0,
19,Queens,2021-10,0,0,0,
19,Queens,2021-11,1,1,1,
19,Queens,2021-12,0,1,0,
19,Queens,2022-01,1,2,1,
19,Queens,2022-02,0,2,0,
19,Queens,2022-03,2,4,2,
19,Queens,2022-04,3,7,3,
19,Queens,2022-05,1,8,1,
19,Queens,2022-06,3,11,3,
19,Queens,2022-07,3,14,3,
19,Queens,2022-08,3,17,3,
19,Queens,2022-09,2,19,2,
19,Queens,2022-10,4,23,4,
19,Queens,2022-11,2,24,1,1.0
19,Queens,2022-12,0,24,0,
19,Queens,2023-01,1,24,0,0.0
19,Queens,2023-02,1,25,1,
19,Queens,2023-03,4,27,2,1.0
19,Queens,2023-04,8,32,5,1.6667
19,Queens,2023-05,9,40,8,8.0
19,Queens,2023-06,2,39,-1,-0.3333
19,Queens,2023-07,6,42,3,1.0
19,Queens,2023-08,5,44,2,0.6667
19,Queens,2023-09,4,46,2,1.0
19,Queens,2023-10,1,43,-3,-0.75
19,Queens,2023-11,6,47,4,2.0
19,Queens,2023-12,4,51,4,
19,Queens,2024-01,10,60,9,9.0
19,Queens,2024-02,7,66,6,6.0
19,Queens,2024-03,8,70,4,1.0
19,Queens,2024-04,11,73,3,0.375
19,Queens,2024-05,6,70,-3,-0.3333
19,Queens,2024-06,10,78,8,4.0
19,Queens,2024-07,9,81,3,0.5
19,Queens,2024-08,3,79,-2,-0.4
19,Queens,2024-09,7,82,3,0.75
19,Queens,2024-10,14,95,13,13.0
19,Queens,2024-11,6,95,0,0.0
19,Queens,2024-12,4,95,0,0.0
19,Queens,2025-01,7,92,-3,-0.3
19,Queens,2025-02,4,89,-3,-0.4286
19,Queens,2025-03,10,91,2,0.25
19,Queens,2025-04,5,85,-6,-0.5455
19,Queens,2025-05,12,91,6,1.0
19,Queens,2025-06,5,86,-5,-0.5
19,Queens,2025-07,11,88,2,0.2222
19,Queens,2025-08,9,94,6,2.0
19,Queens,2025-09,9,96,2,0.2857
19,Queens,2025-10,14,96,0,0.0
19,Queens,2025-11,8,98,2,0.3333
19,Queens,2025-12,16,110,12,3.0
19,Queens,2026-01,12,115,5,0.7143
19,Queens,2026-02,8,119,4,1.0
19,Queens,2026-03,13,122,3,0.3
19,Queens,2026-04,8,125,3,0.6
19,Queens,2026-05,4,117,-8,-0.6667
19,Queens,2026-06,3,115,-2,-0.4
20,Queens,2017-01,11,,,
20,Queens,2017-02,8,,,
20,Queens,2017-03,11,,,
20,Queens,2017-04,15,,,
20,Queens,2017-05,18,,,
20,Queens,2017-06,25,,,
20,Queens,2017-07,6,,,
20,Queens,2017-08,23,,,
20,Queens,2017-09,11,,,
20,Queens,2017-10,7,,,
20,Queens,2017-11,12,,,
20,Queens,2017-12,2,149,,
20,Queens,2018-01,20,158,9,0.8182
20,Queens,2018-02,21,171,13,1.625
20,Queens,2018-03,19,179,8,0.7273
20,Queens,2018-04,25,189,10,0.6667
20,Queens,2018-05,17,188,-1,-0.0556
20,Queens,2018-06,9,172,-16,-0.64
20,Queens,2018-07,24,190,18,3.0
20,Queens,2018-08,16,183,-7,-0.3043
20,Queens,2018-09,17,189,6,0.5455
20,Queens,2018-10,17,199,10,1.4286
20,Queens,2018-11,13,200,1,0.0833
20,Queens,2018-12,12,210,10,5.0
20,Queens,2019-01,20,210,0,0.0
20,Queens,2019-02,13,202,-8,-0.381
20,Queens,2019-03,21,204,2,0.1053
20,Queens,2019-04,15,194,-10,-0.4
20,Queens,2019-05,17,194,0,0.0
20,Queens,2019-06,19,204,10,1.1111
20,Queens,2019-07,16,196,-8,-0.3333
20,Queens,2019-08,16,196,0,0.0
20,Queens,2019-09,5,184,-12,-0.7059
20,Queens,2019-10,13,180,-4,-0.2353
20,Queens,2019-11,12,179,-1,-0.0769
20,Queens,2019-12,9,176,-3,-0.25
20,Queens,2020-01,11,167,-9,-0.45
20,Queens,2020-02,8,162,-5,-0.3846
20,Queens,2020-03,6,147,-15,-0.7143
20,Queens,2020-04,0,132,-15,-1.0
20,Queens,2020-05,0,115,-17,-1.0
20,Queens,2020-06,0,96,-19,-1.0
20,Queens,2020-07,0,80,-16,-1.0
20,Queens,2020-08,0,64,-16,-1.0
20,Queens,2020-09,0,59,-5,-1.0
20,Queens,2020-10,0,46,-13,-1.0
20,Queens,2020-11,0,34,-12,-1.0
20,Queens,2020-12,0,25,-9,-1.0
20,Queens,2021-01,0,14,-11,-1.0
20,Queens,2021-02,0,6,-8,-1.0
20,Queens,2021-03,0,0,-6,-1.0
20,Queens,2021-04,0,0,0,
20,Queens,2021-05,0,0,0,
20,Queens,2021-06,0,0,0,
20,Queens,2021-07,0,0,0,
20,Queens,2021-08,0,0,0,
20,Queens,2021-09,0,0,0,
20,Queens,2021-10,0,0,0,
20,Queens,2021-11,1,1,1,
20,Queens,2021-12,0,1,0,
20,Queens,2022-01,0,1,0,
20,Queens,2022-02,1,2,1,
20,Queens,2022-03,5,7,5,
20,Queens,2022-04,8,15,8,
20,Queens,2022-05,3,18,3,
20,Queens,2022-06,3,21,3,
20,Queens,2022-07,4,25,4,
20,Queens,2022-08,7,32,7,
20,Queens,2022-09,6,38,6,
20,Queens,2022-10,3,41,3,
20,Queens,2022-11,2,42,1,1.0
20,Queens,2022-12,2,44,2,
20,Queens,2023-01,3,47,3,
20,Queens,2023-02,3,49,2,2.0
20,Queens,2023-03,6,50,1,0.2
20,Queens,2023-04,7,49,-1,-0.125
20,Queens,2023-05,6,52,3,1.0
20,Queens,2023-06,15,64,12,4.0
20,Queens,2023-07,16,76,12,3.0
20,Queens,2023-08,12,81,5,0.7143
20,Queens,2023-09,5,80,-1,-0.1667
20,Queens,2023-10,10,87,7,2.3333
20,Queens,2023-11,7,92,5,2.5
20,Queens,2023-12,7,97,5,2.5
20,Queens,2024-01,16,110,13,4.3333
20,Queens,2024-02,12,119,9,3.0
20,Queens,2024-03,22,135,16,2.6667
20,Queens,2024-04,13,141,6,0.8571
20,Queens,2024-05,15,150,9,1.5
20,Queens,2024-06,15,150,0,0.0
20,Queens,2024-07,11,145,-5,-0.3125
20,Queens,2024-08,11,144,-1,-0.0833
20,Queens,2024-09,15,154,10,2.0
20,Queens,2024-10,10,154,0,0.0
20,Queens,2024-11,11,158,4,0.5714
20,Queens,2024-12,13,164,6,0.8571
20,Queens,2025-01,11,159,-5,-0.3125
20,Queens,2025-02,10,157,-2,-0.1667
20,Queens,2025-03,13,148,-9,-0.4091
20,Queens,2025-04,17,152,4,0.3077
20,Queens,2025-05,13,150,-2,-0.1333
20,Queens,2025-06,17,152,2,0.1333
20,Queens,2025-07,14,155,3,0.2727
20,Queens,2025-08,14,158,3,0.2727
20,Queens,2025-09,19,162,4,0.2667
20,Queens,2025-10,14,166,4,0.4
20,Queens,2025-11,13,168,2,0.1818
20,Queens,2025-12,14,169,1,0.0769
20,Queens,2026-01,5,163,-6,-0.5455
20,Queens,2026-02,13,166,3,0.3
20,Queens,2026-03,18,171,5,0.3846
20,Queens,2026-04,19,173,2,0.1176
20,Queens,2026-05,10,170,-3,-0.2308
20,Queens,2026-06,13,166,-4,-0.2353
21,Queens,2017-01,31,,,
21,Queens,2017-02,25,,,
21,Queens,2017-03,26,,,
21,Queens,2017-04,27,,,
21,Queens,2017-05,30,,,
21,Queens,2017-06,31,,,
21,Queens,2017-07,16,,,
21,Queens,2017-08,26,,,
21,Queens,2017-09,16,,,
21,Queens,2017-10,23,,,
21,Queens,2017-11,17,,,
21,Queens,2017-12,14,282,,
21,Queens,2018-01,17,268,-14,-0.4516
21,Queens,2018-02,21,264,-4,-0.16
21,Queens,2018-03,30,268,4,0.1538
21,Queens,2018-04,24,265,-3,-0.1111
21,Queens,2018-05,28,263,-2,-0.0667
21,Queens,2018-06,26,258,-5,-0.1613
21,Queens,2018-07,37,279,21,1.3125
21,Queens,2018-08,20,273,-6,-0.2308
21,Queens,2018-09,19,276,3,0.1875
21,Queens,2018-10,19,272,-4,-0.1739
21,Queens,2018-11,18,273,1,0.0588
21,Queens,2018-12,12,271,-2,-0.1429
21,Queens,2019-01,33,287,16,0.9412
21,Queens,2019-02,21,287,0,0.0
21,Queens,2019-03,30,287,0,0.0
21,Queens,2019-04,23,286,-1,-0.0417
21,Queens,2019-05,14,272,-14,-0.5
21,Queens,2019-06,10,256,-16,-0.6154
21,Queens,2019-07,15,234,-22,-0.5946
21,Queens,2019-08,13,227,-7,-0.35
21,Queens,2019-09,9,217,-10,-0.5263
21,Queens,2019-10,13,211,-6,-0.3158
21,Queens,2019-11,10,203,-8,-0.4444
21,Queens,2019-12,4,195,-8,-0.6667
21,Queens,2020-01,12,174,-21,-0.6364
21,Queens,2020-02,6,159,-15,-0.7143
21,Queens,2020-03,9,138,-21,-0.7
21,Queens,2020-04,0,115,-23,-1.0
21,Queens,2020-05,0,101,-14,-1.0
21,Queens,2020-06,0,91,-10,-1.0
21,Queens,2020-07,0,76,-15,-1.0
21,Queens,2020-08,0,63,-13,-1.0
21,Queens,2020-09,0,54,-9,-1.0
21,Queens,2020-10,0,41,-13,-1.0
21,Queens,2020-11,1,32,-9,-0.9
21,Queens,2020-12,0,28,-4,-1.0
21,Queens,2021-01,0,16,-12,-1.0
21,Queens,2021-02,0,10,-6,-1.0
21,Queens,2021-03,0,1,-9,-1.0
21,Queens,2021-04,0,1,0,
21,Queens,2021-05,0,1,0,
21,Queens,2021-06,0,1,0,
21,Queens,2021-07,0,1,0,
21,Queens,2021-08,0,1,0,
21,Queens,2021-09,0,1,0,
21,Queens,2021-10,0,1,0,
21,Queens,2021-11,0,0,-1,-1.0
21,Queens,2021-12,0,0,0,
21,Queens,2022-01,1,1,1,
21,Queens,2022-02,4,5,4,
21,Queens,2022-03,4,9,4,
21,Queens,2022-04,4,13,4,
21,Queens,2022-05,4,17,4,
21,Queens,2022-06,4,21,4,
21,Queens,2022-07,4,25,4,
21,Queens,2022-08,6,31,6,
21,Queens,2022-09,5,36,5,
21,Queens,2022-10,3,39,3,
21,Queens,2022-11,3,42,3,
21,Queens,2022-12,2,44,2,
21,Queens,2023-01,6,49,5,5.0
21,Queens,2023-02,5,50,1,0.25
21,Queens,2023-03,13,59,9,2.25
21,Queens,2023-04,2,57,-2,-0.5
21,Queens,2023-05,9,62,5,1.25
21,Queens,2023-06,17,75,13,3.25
21,Queens,2023-07,8,79,4,1.0
21,Queens,2023-08,16,89,10,1.6667
21,Queens,2023-09,11,95,6,1.2
21,Queens,2023-10,8,100,5,1.6667
21,Queens,2023-11,14,111,11,3.6667
21,Queens,2023-12,12,121,10,5.0
21,Queens,2024-01,28,143,22,3.6667
21,Queens,2024-02,14,152,9,1.8
21,Queens,2024-03,27,166,14,1.0769
21,Queens,2024-04,25,189,23,11.5
21,Queens,2024-05,34,214,25,2.7778
21,Queens,2024-06,22,219,5,0.2941
21,Queens,2024-07,26,237,18,2.25
21,Queens,2024-08,28,249,12,0.75
21,Queens,2024-09,12,250,1,0.0909
21,Queens,2024-10,21,263,13,1.625
21,Queens,2024-11,20,269,6,0.4286
21,Queens,2024-12,12,269,0,0.0
21,Queens,2025-01,29,270,1,0.0357
21,Queens,2025-02,22,278,8,0.5714
21,Queens,2025-03,22,273,-5,-0.1852
21,Queens,2025-04,30,278,5,0.2
21,Queens,2025-05,20,264,-14,-0.4118
21,Queens,2025-06,19,261,-3,-0.1364
21,Queens,2025-07,30,265,4,0.1538
21,Queens,2025-08,32,269,4,0.1429
21,Queens,2025-09,30,287,18,1.5
21,Queens,2025-10,21,287,0,0.0
21,Queens,2025-11,26,293,6,0.3
21,Queens,2025-12,26,307,14,1.1667
21,Queens,2026-01,19,297,-10,-0.3448
21,Queens,2026-02,27,302,5,0.2273
21,Queens,2026-03,32,312,10,0.4545
21,Queens,2026-04,27,309,-3,-0.1
21,Queens,2026-05,26,315,6,0.3
21,Queens,2026-06,16,312,-3,-0.1579
22,Queens,2017-01,18,,,
22,Queens,2017-02,7,,,
22,Queens,2017-03,18,,,
22,Queens,2017-04,11,,,
22,Queens,2017-05,12,,,
22,Queens,2017-06,19,,,
22,Queens,2017-07,11,,,
22,Queens,2017-08,18,,,
22,Queens,2017-09,12,,,
22,Queens,2017-10,9,,,
22,Queens,2017-11,14,,,
22,Queens,2017-12,4,153,,
22,Queens,2018-01,18,153,0,0.0
22,Queens,2018-02,11,157,4,0.5714
22,Queens,2018-03,9,148,-9,-0.5
22,Queens,2018-04,6,143,-5,-0.4545
22,Queens,2018-05,12,143,0,0.0
22,Queens,2018-06,9,133,-10,-0.5263
22,Queens,2018-07,14,136,3,0.2727
22,Queens,2018-08,12,130,-6,-0.3333
22,Queens,2018-09,9,127,-3,-0.25
22,Queens,2018-10,18,136,9,1.0
22,Queens,2018-11,11,133,-3,-0.2143
22,Queens,2018-12,3,132,-1,-0.25
22,Queens,2019-01,12,126,-6,-0.3333
22,Queens,2019-02,18,133,7,0.6364
22,Queens,2019-03,9,133,0,0.0
22,Queens,2019-04,12,139,6,1.0
22,Queens,2019-05,15,142,3,0.25
22,Queens,2019-06,7,140,-2,-0.2222
22,Queens,2019-07,14,140,0,0.0
22,Queens,2019-08,8,136,-4,-0.3333
22,Queens,2019-09,10,137,1,0.1111
22,Queens,2019-10,10,129,-8,-0.4444
22,Queens,2019-11,7,125,-4,-0.3636
22,Queens,2019-12,1,123,-2,-0.6667
22,Queens,2020-01,16,127,4,0.3333
22,Queens,2020-02,7,116,-11,-0.6111
22,Queens,2020-03,5,112,-4,-0.4444
22,Queens,2020-04,0,100,-12,-1.0
22,Queens,2020-05,0,85,-15,-1.0
22,Queens,2020-06,0,78,-7,-1.0
22,Queens,2020-07,0,64,-14,-1.0
22,Queens,2020-08,0,56,-8,-1.0
22,Queens,2020-09,0,46,-10,-1.0
22,Queens,2020-10,0,36,-10,-1.0
22,Queens,2020-11,0,29,-7,-1.0
22,Queens,2020-12,0,28,-1,-1.0
22,Queens,2021-01,0,12,-16,-1.0
22,Queens,2021-02,0,5,-7,-1.0
22,Queens,2021-03,0,0,-5,-1.0
22,Queens,2021-04,0,0,0,
22,Queens,2021-05,0,0,0,
22,Queens,2021-06,0,0,0,
22,Queens,2021-07,0,0,0,
22,Queens,2021-08,0,0,0,
22,Queens,2021-09,0,0,0,
22,Queens,2021-10,0,0,0,
22,Queens,2021-11,0,0,0,
22,Queens,2021-12,1,1,1,
22,Queens,2022-01,0,1,0,
22,Queens,2022-02,2,3,2,
22,Queens,2022-03,1,4,1,
22,Queens,2022-04,4,8,4,
22,Queens,2022-05,2,10,2,
22,Queens,2022-06,4,14,4,
22,Queens,2022-07,1,15,1,
22,Queens,2022-08,4,19,4,
22,Queens,2022-09,4,23,4,
22,Queens,2022-10,1,24,1,
22,Queens,2022-11,3,27,3,
22,Queens,2022-12,1,27,0,0.0
22,Queens,2023-01,2,29,2,
22,Queens,2023-02,2,29,0,0.0
22,Queens,2023-03,5,33,4,4.0
22,Queens,2023-04,0,29,-4,-1.0
22,Queens,2023-05,9,36,7,3.5
22,Queens,2023-06,17,49,13,3.25
22,Queens,2023-07,12,60,11,11.0
22,Queens,2023-08,7,63,3,0.75
22,Queens,2023-09,14,73,10,2.5
22,Queens,2023-10,5,77,4,4.0
22,Queens,2023-11,18,92,15,5.0
22,Queens,2023-12,10,101,9,9.0
22,Queens,2024-01,14,113,12,6.0
22,Queens,2024-02,12,123,10,5.0
22,Queens,2024-03,13,131,8,1.6
22,Queens,2024-04,14,145,14,
22,Queens,2024-05,24,160,15,1.6667
22,Queens,2024-06,18,161,1,0.0588
22,Queens,2024-07,24,173,12,1.0
22,Queens,2024-08,14,180,7,1.0
22,Queens,2024-09,8,174,-6,-0.4286
22,Queens,2024-10,10,179,5,1.0
22,Queens,2024-11,11,172,-7,-0.3889
22,Queens,2024-12,7,169,-3,-0.3
22,Queens,2025-01,12,167,-2,-0.1429
22,Queens,2025-02,7,162,-5,-0.4167
22,Queens,2025-03,13,162,0,0.0
22,Queens,2025-04,15,163,1,0.0714
22,Queens,2025-05,22,161,-2,-0.0833
22,Queens,2025-06,18,161,0,0.0
22,Queens,2025-07,15,152,-9,-0.375
22,Queens,2025-08,14,152,0,0.0
22,Queens,2025-09,20,164,12,1.5
22,Queens,2025-10,16,170,6,0.6
22,Queens,2025-11,12,171,1,0.0909
22,Queens,2025-12,9,173,2,0.2857
22,Queens,2026-01,22,183,10,0.8333
22,Queens,2026-02,9,185,2,0.2857
22,Queens,2026-03,25,197,12,0.9231
22,Queens,2026-04,14,196,-1,-0.0667
22,Queens,2026-05,19,193,-3,-0.1364
22,Queens,2026-06,16,191,-2,-0.1111
23,Queens,2017-01,14,,,
23,Queens,2017-02,8,,,
23,Queens,2017-03,13,,,
23,Queens,2017-04,14,,,
23,Queens,2017-05,10,,,
23,Queens,2017-06,12,,,
23,Queens,2017-07,9,,,
23,Queens,2017-08,14,,,
23,Queens,2017-09,18,,,
23,Queens,2017-10,9,,,
23,Queens,2017-11,8,,,
23,Queens,2017-12,5,134,,
23,Queens,2018-01,9,129,-5,-0.3571
23,Queens,2018-02,10,131,2,0.25
23,Queens,2018-03,17,135,4,0.3077
23,Queens,2018-04,11,132,-3,-0.2143
23,Queens,2018-05,14,136,4,0.4
23,Queens,2018-06,15,139,3,0.25
23,Queens,2018-07,18,148,9,1.0
23,Queens,2018-08,8,142,-6,-0.4286
23,Queens,2018-09,7,131,-11,-0.6111
23,Queens,2018-10,11,133,2,0.2222
23,Queens,2018-11,12,137,4,0.5
23,Queens,2018-12,12,144,7,1.4
23,Queens,2019-01,17,152,8,0.8889
23,Queens,2019-02,10,152,0,0.0
23,Queens,2019-03,7,142,-10,-0.5882
23,Queens,2019-04,8,139,-3,-0.2727
23,Queens,2019-05,8,133,-6,-0.4286
23,Queens,2019-06,10,128,-5,-0.3333
23,Queens,2019-07,6,116,-12,-0.6667
23,Queens,2019-08,10,118,2,0.25
23,Queens,2019-09,9,120,2,0.2857
23,Queens,2019-10,9,118,-2,-0.1818
23,Queens,2019-11,4,110,-8,-0.6667
23,Queens,2019-12,2,100,-10,-0.8333
23,Queens,2020-01,9,92,-8,-0.4706
23,Queens,2020-02,10,92,0,0.0
23,Queens,2020-03,4,89,-3,-0.4286
23,Queens,2020-04,0,81,-8,-1.0
23,Queens,2020-05,0,73,-8,-1.0
23,Queens,2020-06,0,63,-10,-1.0
23,Queens,2020-07,0,57,-6,-1.0
23,Queens,2020-08,0,47,-10,-1.0
23,Queens,2020-09,0,38,-9,-1.0
23,Queens,2020-10,0,29,-9,-1.0
23,Queens,2020-11,0,25,-4,-1.0
23,Queens,2020-12,0,23,-2,-1.0
23,Queens,2021-01,0,14,-9,-1.0
23,Queens,2021-02,0,4,-10,-1.0
23,Queens,2021-03,0,0,-4,-1.0
23,Queens,2021-04,0,0,0,
23,Queens,2021-05,0,0,0,
23,Queens,2021-06,0,0,0,
23,Queens,2021-07,0,0,0,
23,Queens,2021-08,0,0,0,
23,Queens,2021-09,0,0,0,
23,Queens,2021-10,0,0,0,
23,Queens,2021-11,0,0,0,
23,Queens,2021-12,0,0,0,
23,Queens,2022-01,0,0,0,
23,Queens,2022-02,1,1,1,
23,Queens,2022-03,2,3,2,
23,Queens,2022-04,2,5,2,
23,Queens,2022-05,0,5,0,
23,Queens,2022-06,0,5,0,
23,Queens,2022-07,1,6,1,
23,Queens,2022-08,1,7,1,
23,Queens,2022-09,1,8,1,
23,Queens,2022-10,2,10,2,
23,Queens,2022-11,2,12,2,
23,Queens,2022-12,3,15,3,
23,Queens,2023-01,1,16,1,
23,Queens,2023-02,3,18,2,2.0
23,Queens,2023-03,1,17,-1,-0.5
23,Queens,2023-04,1,16,-1,-0.5
23,Queens,2023-05,3,19,3,
23,Queens,2023-06,4,23,4,
23,Queens,2023-07,9,31,8,8.0
23,Queens,2023-08,8,38,7,7.0
23,Queens,2023-09,4,41,3,3.0
23,Queens,2023-10,9,48,7,3.5
23,Queens,2023-11,9,55,7,3.5
23,Queens,2023-12,4,56,1,0.3333
23,Queens,2024-01,8,63,7,7.0
23,Queens,2024-02,1,61,-2,-0.6667
23,Queens,2024-03,11,71,10,10.0
23,Queens,2024-04,12,82,11,11.0
23,Queens,2024-05,12,91,9,3.0
23,Queens,2024-06,10,97,6,1.5
23,Queens,2024-07,13,101,4,0.4444
23,Queens,2024-08,13,106,5,0.625
23,Queens,2024-09,10,112,6,1.5
23,Queens,2024-10,12,115,3,0.3333
23,Queens,2024-11,7,113,-2,-0.2222
23,Queens,2024-12,6,115,2,0.5
23,Queens,2025-01,7,114,-1,-0.125
23,Queens,2025-02,10,123,9,9.0
23,Queens,2025-03,9,121,-2,-0.1818
23,Queens,2025-04,10,119,-2,-0.1667
23,Queens,2025-05,9,116,-3,-0.25
23,Queens,2025-06,12,118,2,0.2
23,Queens,2025-07,14,119,1,0.0769
23,Queens,2025-08,8,114,-5,-0.3846
23,Queens,2025-09,16,120,6,0.6
23,Queens,2025-10,13,121,1,0.0833
23,Queens,2025-11,8,122,1,0.1429
23,Queens,2025-12,15,131,9,1.5
23,Queens,2026-01,13,137,6,0.8571
23,Queens,2026-02,7,134,-3,-0.3
23,Queens,2026-03,18,143,9,1.0
23,Queens,2026-04,14,147,4,0.4
23,Queens,2026-05,11,149,2,0.2222
23,Queens,2026-06,9,146,-3,-0.25
24,Queens,2017-01,27,,,
24,Queens,2017-02,22,,,
24,Queens,2017-03,28,,,
24,Queens,2017-04,24,,,
24,Queens,2017-05,21,,,
24,Queens,2017-06,18,,,
24,Queens,2017-07,19,,,
24,Queens,2017-08,30,,,
24,Queens,2017-09,16,,,
24,Queens,2017-10,23,,,
24,Queens,2017-11,17,,,
24,Queens,2017-12,10,255,,
24,Queens,2018-01,27,255,0,0.0
24,Queens,2018-02,15,248,-7,-0.3182
24,Queens,2018-03,22,242,-6,-0.2143
24,Queens,2018-04,27,245,3,0.125
24,Queens,2018-05,24,248,3,0.1429
24,Queens,2018-06,16,246,-2,-0.1111
24,Queens,2018-07,25,252,6,0.3158
24,Queens,2018-08,17,239,-13,-0.4333
24,Queens,2018-09,25,248,9,0.5625
24,Queens,2018-10,17,242,-6,-0.2609
24,Queens,2018-11,22,247,5,0.2941
24,Queens,2018-12,10,247,0,0.0
24,Queens,2019-01,16,236,-11,-0.4074
24,Queens,2019-02,22,243,7,0.4667
24,Queens,2019-03,18,239,-4,-0.1818
24,Queens,2019-04,13,225,-14,-0.5185
24,Queens,2019-05,22,223,-2,-0.0833
24,Queens,2019-06,18,225,2,0.125
24,Queens,2019-07,14,214,-11,-0.44
24,Queens,2019-08,18,215,1,0.0588
24,Queens,2019-09,11,201,-14,-0.56
24,Queens,2019-10,9,193,-8,-0.4706
24,Queens,2019-11,17,188,-5,-0.2273
24,Queens,2019-12,6,184,-4,-0.4
24,Queens,2020-01,19,187,3,0.1875
24,Queens,2020-02,10,175,-12,-0.5455
24,Queens,2020-03,9,166,-9,-0.5
24,Queens,2020-04,0,153,-13,-1.0
24,Queens,2020-05,0,131,-22,-1.0
24,Queens,2020-06,0,113,-18,-1.0
24,Queens,2020-07,0,99,-14,-1.0
24,Queens,2020-08,0,81,-18,-1.0
24,Queens,2020-09,0,70,-11,-1.0
24,Queens,2020-10,0,61,-9,-1.0
24,Queens,2020-11,0,44,-17,-1.0
24,Queens,2020-12,0,38,-6,-1.0
24,Queens,2021-01,0,19,-19,-1.0
24,Queens,2021-02,0,9,-10,-1.0
24,Queens,2021-03,0,0,-9,-1.0
24,Queens,2021-04,0,0,0,
24,Queens,2021-05,0,0,0,
24,Queens,2021-06,0,0,0,
24,Queens,2021-07,0,0,0,
24,Queens,2021-08,0,0,0,
24,Queens,2021-09,0,0,0,
24,Queens,2021-10,0,0,0,
24,Queens,2021-11,0,0,0,
24,Queens,2021-12,1,1,1,
24,Queens,2022-01,1,2,1,
24,Queens,2022-02,3,5,3,
24,Queens,2022-03,0,5,0,
24,Queens,2022-04,3,8,3,
24,Queens,2022-05,5,13,5,
24,Queens,2022-06,7,20,7,
24,Queens,2022-07,2,22,2,
24,Queens,2022-08,4,26,4,
24,Queens,2022-09,7,33,7,
24,Queens,2022-10,7,40,7,
24,Queens,2022-11,3,43,3,
24,Queens,2022-12,2,44,1,1.0
24,Queens,2023-01,6,49,5,5.0
24,Queens,2023-02,6,52,3,1.0
24,Queens,2023-03,6,58,6,
24,Queens,2023-04,4,59,1,0.3333
24,Queens,2023-05,17,71,12,2.4
24,Queens,2023-06,15,79,8,1.1429
24,Queens,2023-07,12,89,10,5.0
24,Queens,2023-08,11,96,7,1.75
24,Queens,2023-09,14,103,7,1.0
24,Queens,2023-10,7,103,0,0.0
24,Queens,2023-11,14,114,11,3.6667
24,Queens,2023-12,9,121,7,3.5
24,Queens,2024-01,15,130,9,1.5
24,Queens,2024-02,5,129,-1,-0.1667
24,Queens,2024-03,23,146,17,2.8333
24,Queens,2024-04,30,172,26,6.5
24,Queens,2024-05,24,179,7,0.4118
24,Queens,2024-06,18,182,3,0.2
24,Queens,2024-07,23,193,11,0.9167
24,Queens,2024-08,17,199,6,0.5455
24,Queens,2024-09,19,204,5,0.3571
24,Queens,2024-10,27,224,20,2.8571
24,Queens,2024-11,9,219,-5,-0.3571
24,Queens,2024-12,15,225,6,0.6667
24,Queens,2025-01,18,228,3,0.2
24,Queens,2025-02,16,239,11,2.2
24,Queens,2025-03,33,249,10,0.4348
24,Queens,2025-04,25,244,-5,-0.1667
24,Queens,2025-05,27,247,3,0.125
24,Queens,2025-06,30,259,12,0.6667
24,Queens,2025-07,42,278,19,0.8261
24,Queens,2025-08,34,295,17,1.0
24,Queens,2025-09,27,303,8,0.4211
24,Queens,2025-10,31,307,4,0.1481
24,Queens,2025-11,15,313,6,0.6667
24,Queens,2025-12,16,314,1,0.0667
24,Queens,2026-01,12,308,-6,-0.3333
24,Queens,2026-02,15,307,-1,-0.0625
24,Queens,2026-03,25,299,-8,-0.2424
24,Queens,2026-04,28,302,3,0.12
24,Queens,2026-05,21,296,-6,-0.2222
24,Queens,2026-06,15,281,-15,-0.5
25,Queens,2017-01,24,,,
25,Queens,2017-02,12,,,
25,Queens,2017-03,13,,,
25,Queens,2017-04,16,,,
25,Queens,2017-05,12,,,
