coundist,borough,month,rent_streeteasy,rent_zori,se_coverage
17,Bronx,2023-08,2073.48,3027.78,1.0
17,Bronx,2023-09,2820.95,2976.06,1.0
17,Bronx,2023-10,2702.78,2931.65,1.0
17,Bronx,2023-11,2679.84,3005.35,1.0
17,Bronx,2023-12,2424.21,2949.65,1.0
17,Bronx,2024-01,2063.73,2927.33,1.0
17,Bronx,2024-02,2296.38,2868.25,1.0
17,Bronx,2024-03,2132.24,2874.1,1.0
17,Bronx,2024-04,2649.55,2871.93,1.0
17,Bronx,2024-05,2988.52,2856.95,1.0
17,Bronx,2024-06,2853.31,2922.56,1.0
17,Bronx,2024-07,3052.69,2951.3,1.0
17,Bronx,2024-08,2805.72,2972.53,1.0
17,Bronx,2024-09,2842.79,2952.78,0.6055
17,Bronx,2024-10,2452.21,2957.0,1.0
17,Bronx,2024-11,2404.29,2921.82,1.0
17,Bronx,2024-12,2353.34,2995.17,1.0
17,Bronx,2025-01,2739.83,3006.63,1.0
17,Bronx,2025-02,2140.54,3046.87,1.0
17,Bronx,2025-03,2237.64,2981.7,1.0
17,Bronx,2025-04,2316.97,2968.32,1.0
17,Bronx,2025-05,2010.69,2925.59,1.0
17,Bronx,2025-06,2041.66,2899.3,1.0
17,Bronx,2025-07,2316.09,2815.53,1.0
17,Bronx,2025-08,2190.89,2732.18,0.8708
17,Bronx,2025-09,2242.43,2610.94,1.0
17,Bronx,2025-10,2177.95,2705.71,0.6055
17,Bronx,2025-11,2637.43,2825.5,0.4707
17,Bronx,2025-12,2505.44,2929.72,1.0
17,Bronx,2026-01,2260.61,2809.19,1.0
17,Bronx,2026-02,2063.96,2747.94,1.0
17,Bronx,2026-03,2122.9,2866.38,1.0
17,Bronx,2026-04,2786.27,2939.25,1.0
17,Bronx,2026-05,2586.41,2959.9,1.0
17,Bronx,2026-06,2766.52,,1.0
18,Bronx,2017-01,1627.88,1467.24,1.0
18,Bronx,2017-02,1606.98,1454.63,1.0
18,Bronx,2017-03,1700.36,1478.92,1.0
18,Bronx,2017-04,1737.4,1508.68,1.0
18,Bronx,2017-05,1750.93,1538.76,1.0
18,Bronx,2017-06,1688.67,1541.15,1.0
18,Bronx,2017-07,1635.81,1524.59,1.0
18,Bronx,2017-08,1607.9,1517.44,1.0
18,Bronx,2017-09,1589.93,1507.85,1.0
18,Bronx,2017-10,1734.08,1540.97,1.0
18,Bronx,2017-11,1660.78,1518.83,1.0
18,Bronx,2017-12,1682.13,1530.09,1.0
18,Bronx,2018-01,1595.89,1543.43,1.0
18,Bronx,2018-02,1705.76,1571.01,1.0
18,Bronx,2018-03,1868.84,1575.62,1.0
18,Bronx,2018-04,1780.89,1578.65,1.0
18,Bronx,2018-05,1769.3,1606.59,1.0
18,Bronx,2018-06,1748.22,1647.2,1.0
18,Bronx,2018-07,1821.89,1644.28,1.0
18,Bronx,2018-08,1717.27,1617.49,1.0
18,Bronx,2018-09,1916.25,1605.32,1.0
18,Bronx,2018-10,1784.34,1598.32,1.0
18,Bronx,2018-11,1907.98,1606.2,1.0
18,Bronx,2018-12,1782.32,1614.47,1.0
18,Bronx,2019-01,1775.13,1618.5,1.0
18,Bronx,2019-02,1836.99,1637.17,1.0
18,Bronx,2019-03,1773.89,1655.94,1.0
18,Bronx,2019-04,1857.45,1675.68,1.0
18,Bronx,2019-05,1838.4,1708.05,1.0
18,Bronx,2019-06,1946.24,1716.33,1.0
18,Bronx,2019-07,1523.66,1697.26,1.0
18,Bronx,2019-08,1891.24,1683.36,1.0
18,Bronx,2019-09,1767.22,1680.84,1.0
18,Bronx,2019-10,1775.69,1683.48,1.0
18,Bronx,2019-11,1815.7,1699.43,1.0
18,Bronx,2019-12,1878.03,1707.0,1.0
18,Bronx,2020-01,2128.61,1726.06,1.0
18,Bronx,2020-02,2131.82,1713.46,1.0
18,Bronx,2020-03,2004.71,1712.47,1.0
18,Bronx,2020-04,1911.63,1731.53,0.7266
18,Bronx,2020-05,1760.78,1721.26,1.0
18,Bronx,2020-06,1881.0,1715.84,1.0
18,Bronx,2020-07,1943.04,1705.06,1.0
18,Bronx,2020-08,1990.72,1721.51,1.0
18,Bronx,2020-09,1821.66,1740.49,1.0
18,Bronx,2020-10,1964.33,1740.89,1.0
18,Bronx,2020-11,1900.27,1734.78,1.0
18,Bronx,2020-12,2011.8,1720.7,1.0
18,Bronx,2021-01,2019.28,1739.92,1.0
18,Bronx,2021-02,2070.22,1760.62,1.0
18,Bronx,2021-03,2087.11,1757.85,1.0
18,Bronx,2021-04,1904.36,1748.53,1.0
18,Bronx,2021-05,2004.71,1755.33,1.0
18,Bronx,2021-06,1857.36,1801.37,1.0
18,Bronx,2021-07,2216.91,1805.65,1.0
18,Bronx,2021-08,1878.25,1785.84,1.0
18,Bronx,2021-09,2042.02,1755.7,0.8577
18,Bronx,2021-10,2187.64,1818.32,1.0
18,Bronx,2021-11,2109.67,1880.35,1.0
18,Bronx,2021-12,1891.4,1923.94,1.0
18,Bronx,2022-01,2201.28,1872.24,1.0
18,Bronx,2022-02,1948.87,1828.76,1.0
18,Bronx,2022-03,1838.07,1848.72,1.0
18,Bronx,2022-04,1801.67,1897.35,1.0
18,Bronx,2022-05,2031.96,1945.78,0.8577
18,Bronx,2022-06,1952.29,1926.04,1.0
18,Bronx,2022-07,1830.24,1936.1,1.0
18,Bronx,2022-08,2325.82,1977.0,1.0
18,Bronx,2022-09,2197.33,1994.34,1.0
18,Bronx,2022-10,2109.37,1992.98,1.0
18,Bronx,2022-11,1889.31,1971.53,1.0
18,Bronx,2022-12,1578.5,1976.18,1.0
18,Bronx,2023-01,2180.91,2022.38,1.0
18,Bronx,2023-02,2043.41,2078.24,1.0
18,Bronx,2023-03,2368.25,2125.02,1.0
18,Bronx,2023-04,1952.94,2100.13,1.0
18,Bronx,2023-05,2307.09,2097.84,1.0
18,Bronx,2023-06,2081.41,2104.54,1.0
18,Bronx,2023-07,1981.48,2111.44,1.0
18,Bronx,2023-08,2395.69,2128.08,0.8577
18,Bronx,2023-09,2102.18,2150.84,0.7266
18,Bronx,2023-10,2060.47,2159.98,1.0
18,Bronx,2023-11,1939.2,2104.45,1.0
18,Bronx,2023-12,2027.2,2131.2,1.0
18,Bronx,2024-01,1872.32,2160.08,1.0
18,Bronx,2024-02,2254.98,2239.47,1.0
18,Bronx,2024-03,2008.21,2236.5,1.0
18,Bronx,2024-04,2208.36,2281.33,1.0
18,Bronx,2024-05,2352.47,2320.64,1.0
18,Bronx,2024-06,2458.84,2386.14,1.0
18,Bronx,2024-07,2031.19,2408.0,1.0
18,Bronx,2024-08,2533.99,2397.99,1.0
18,Bronx,2024-09,2957.0,2383.02,1.0
18,Bronx,2024-10,2659.05,2363.02,1.0
18,Bronx,2024-11,2314.17,2362.95,1.0
18,Bronx,2024-12,2056.44,2325.96,1.0
18,Bronx,2025-01,2405.21,2352.6,1.0
18,Bronx,2025-02,2202.4,2375.71,1.0
18,Bronx,2025-03,2303.79,2453.62,1.0
18,Bronx,2025-04,2047.65,2504.33,1.0
18,Bronx,2025-05,2107.67,2508.74,0.7266
18,Bronx,2025-06,2001.9,2498.2,0.8577
18,Bronx,2025-07,3000.43,2458.8,1.0
18,Bronx,2025-08,1820.14,2523.68,0.7266
18,Bronx,2025-09,2152.94,2500.47,1.0
18,Bronx,2025-10,2683.86,2541.49,1.0
18,Bronx,2025-11,3227.18,2547.71,1.0
18,Bronx,2025-12,2704.74,2643.87,0.8577
18,Bronx,2026-01,2767.88,2695.92,1.0
18,Bronx,2026-02,2386.71,2597.05,1.0
18,Bronx,2026-03,2487.66,3023.09,0.9107
18,Bronx,2026-04,2450.78,3010.03,0.7266
18,Bronx,2026-05,2333.41,3094.86,0.8577
18,Bronx,2026-06,2333.06,,0.8577
19,Queens,2017-01,2337.77,1861.2,1.0
19,Queens,2017-02,2233.65,1871.12,1.0
19,Queens,2017-03,2218.34,1893.12,1.0
19,Queens,2017-04,2247.47,1907.91,1.0
19,Queens,2017-05,2243.49,1925.71,1.0
19,Queens,2017-06,2362.91,1927.34,1.0
19,Queens,2017-07,2323.65,1938.11,1.0
19,Queens,2017-08,2280.43,1936.31,0.8576
19,Queens,2017-09,2565.76,1936.72,1.0
19,Queens,2017-10,2209.2,1921.77,1.0
19,Queens,2017-11,2347.8,1907.38,1.0
19,Queens,2017-12,2240.55,1904.01,1.0
19,Queens,2018-01,2404.03,1929.79,1.0
19,Queens,2018-02,2878.13,1950.76,1.0
19,Queens,2018-03,2039.7,1984.29,1.0
19,Queens,2018-04,2272.27,1976.69,0.8576
19,Queens,2018-05,2236.37,1943.76,0.8576
19,Queens,2018-06,2035.74,1953.71,0.8576
19,Queens,2018-07,2211.32,1972.61,1.0
19,Queens,2018-08,2233.18,2022.09,1.0
19,Queens,2018-09,2223.89,1993.52,1.0
19,Queens,2018-10,2204.02,1982.28,0.8576
19,Queens,2018-11,2350.85,1962.83,1.0
19,Queens,2018-12,2159.39,1943.79,1.0
19,Queens,2019-01,2217.67,1935.22,1.0
19,Queens,2019-02,2186.87,1944.62,1.0
19,Queens,2019-03,2306.64,2004.56,1.0
19,Queens,2019-04,2251.57,2016.35,1.0
19,Queens,2019-05,2320.39,2014.54,1.0
19,Queens,2019-06,2279.2,1999.03,1.0
19,Queens,2019-07,2283.94,2010.02,1.0
19,Queens,2019-08,2129.07,2013.12,1.0
19,Queens,2019-09,2039.49,2019.67,1.0
19,Queens,2019-10,2200.07,2018.27,1.0
19,Queens,2019-11,2127.62,2025.83,1.0
19,Queens,2019-12,2235.64,2017.26,1.0
19,Queens,2020-01,2090.61,2001.27,1.0
19,Queens,2020-02,2092.83,2002.45,1.0
19,Queens,2020-03,2030.8,2013.97,1.0
19,Queens,2020-04,2062.85,2059.2,1.0
19,Queens,2020-05,2316.29,2058.51,1.0
19,Queens,2020-06,2183.21,2059.82,1.0
19,Queens,2020-07,2136.39,1995.61,1.0
19,Queens,2020-08,2024.43,1963.18,1.0
19,Queens,2020-09,2136.31,1925.43,1.0
19,Queens,2020-10,2208.86,1938.18,1.0
19,Queens,2020-11,2145.67,1964.32,1.0
19,Queens,2020-12,2127.65,1983.66,1.0
19,Queens,2021-01,2144.66,1992.12,1.0
19,Queens,2021-02,2120.39,1970.35,1.0
19,Queens,2021-03,2149.29,1948.03,1.0
19,Queens,2021-04,2202.15,1953.04,0.8576
19,Queens,2021-05,3025.13,1955.39,0.8576
19,Queens,2021-06,2291.13,1990.88,1.0
19,Queens,2021-07,2095.95,2025.55,0.8576
19,Queens,2021-08,2119.95,2068.26,0.8576
19,Queens,2021-09,2210.23,2057.16,1.0
19,Queens,2021-10,2509.06,2058.2,1.0
19,Queens,2021-11,2374.4,2061.63,1.0
19,Queens,2021-12,1944.84,2046.5,1.0
19,Queens,2022-01,2362.52,2057.83,1.0
19,Queens,2022-02,2075.83,2084.5,1.0
19,Queens,2022-03,2355.54,2113.88,1.0
19,Queens,2022-04,2407.47,2146.41,1.0
19,Queens,2022-05,2473.38,2150.23,1.0
19,Queens,2022-06,2454.08,2183.01,1.0
19,Queens,2022-07,2373.42,2187.02,1.0
19,Queens,2022-08,2376.98,2207.03,1.0
19,Queens,2022-09,2548.92,2225.53,1.0
19,Queens,2022-10,2576.99,2241.93,1.0
19,Queens,2022-11,2478.96,2266.36,1.0
19,Queens,2022-12,2488.17,2261.8,1.0
19,Queens,2023-01,2517.25,2263.31,1.0
19,Queens,2023-02,2490.11,2261.55,1.0
19,Queens,2023-03,2501.08,2271.66,1.0
19,Queens,2023-04,2458.71,2296.94,1.0
19,Queens,2023-05,2485.46,2316.92,1.0
19,Queens,2023-06,2498.94,2339.03,1.0
19,Queens,2023-07,2532.19,2358.37,1.0
19,Queens,2023-08,2675.65,2348.8,1.0
19,Queens,2023-09,2426.87,2368.41,1.0
19,Queens,2023-10,2495.93,2361.81,1.0
19,Queens,2023-11,2727.34,2375.0,1.0
19,Queens,2023-12,2670.48,2371.38,1.0
19,Queens,2024-01,2721.48,2396.81,1.0
19,Queens,2024-02,2851.33,2407.39,1.0
19,Queens,2024-03,2658.12,2439.59,1.0
19,Queens,2024-04,2761.07,2441.71,1.0
19,Queens,2024-05,2546.69,2479.37,1.0
19,Queens,2024-06,2885.76,2519.32,1.0
19,Queens,2024-07,2863.66,2536.29,1.0
19,Queens,2024-08,2738.32,2541.1,1.0
19,Queens,2024-09,2992.76,2520.68,1.0
19,Queens,2024-10,2766.54,2514.57,1.0
19,Queens,2024-11,2979.36,2532.71,1.0
19,Queens,2024-12,2896.87,2529.17,1.0
19,Queens,2025-01,2459.6,2501.14,1.0
19,Queens,2025-02,2537.22,2543.34,1.0
19,Queens,2025-03,2686.67,2538.16,1.0
19,Queens,2025-04,2816.21,2547.54,1.0
19,Queens,2025-05,2828.15,2527.13,1.0
19,Queens,2025-06,2593.12,2567.75,1.0
19,Queens,2025-07,2838.6,2618.62,1.0
19,Queens,2025-08,3118.03,2666.78,1.0
19,Queens,2025-09,2871.36,2662.09,1.0
19,Queens,2025-10,3088.04,2654.34,1.0
19,Queens,2025-11,2923.12,2640.11,1.0
19,Queens,2025-12,2841.07,2688.96,1.0
19,Queens,2026-01,2769.65,2774.04,0.8576
19,Queens,2026-02,3047.48,2721.79,0.8576
19,Queens,2026-03,3046.72,2690.34,0.8576
19,Queens,2026-04,2977.49,2755.13,0.8576
19,Queens,2026-05,3069.65,2794.75,1.0
19,Queens,2026-06,2927.54,,1.0
20,Queens,2017-01,2182.79,1823.86,1.0
20,Queens,2017-02,2192.43,1801.9,1.0
20,Queens,2017-03,2053.93,1824.63,1.0
20,Queens,2017-04,2155.37,1827.75,1.0
20,Queens,2017-05,1991.9,1860.1,1.0
20,Queens,2017-06,2201.41,1870.53,1.0
20,Queens,2017-07,2171.68,1886.7,1.0
20,Queens,2017-08,2039.23,1906.03,1.0
20,Queens,2017-09,1911.47,1897.5,1.0
20,Queens,2017-10,1794.33,1903.61,1.0
20,Queens,2017-11,1859.28,1895.26,1.0
20,Queens,2017-12,2073.82,1895.08,1.0
20,Queens,2018-01,2088.95,1903.37,1.0
20,Queens,2018-02,2074.99,1898.24,1.0
20,Queens,2018-03,1931.27,1911.41,1.0
20,Queens,2018-04,2010.71,1899.2,1.0
20,Queens,2018-05,1921.61,1892.01,1.0
20,Queens,2018-06,2034.59,1908.01,1.0
20,Queens,2018-07,1999.77,1929.39,1.0
20,Queens,2018-08,2025.52,1955.35,1.0
20,Queens,2018-09,1965.3,1958.61,1.0
20,Queens,2018-10,1915.79,1967.33,1.0
20,Queens,2018-11,1955.94,1962.69,1.0
20,Queens,2018-12,1911.51,1937.23,1.0
20,Queens,2019-01,1990.93,1898.33,1.0
20,Queens,2019-02,1960.93,1890.25,1.0
20,Queens,2019-03,1970.29,1900.0,1.0
20,Queens,2019-04,1983.96,1932.99,1.0
20,Queens,2019-05,1986.01,1940.95,1.0
20,Queens,2019-06,1955.76,1962.39,1.0
20,Queens,2019-07,1847.63,1968.83,1.0
20,Queens,2019-08,2043.45,2001.96,1.0
20,Queens,2019-09,2033.89,2002.54,1.0
20,Queens,2019-10,1931.25,2005.43,1.0
20,Queens,2019-11,1956.94,1986.28,1.0
20,Queens,2019-12,1896.16,1983.43,1.0
20,Queens,2020-01,1919.86,1972.86,1.0
20,Queens,2020-02,1955.67,1976.97,1.0
20,Queens,2020-03,2058.86,1946.71,1.0
20,Queens,2020-04,1754.97,1956.11,1.0
20,Queens,2020-05,1947.27,1954.2,1.0
20,Queens,2020-06,2116.95,1994.48,1.0
20,Queens,2020-07,2046.26,1966.45,1.0
20,Queens,2020-08,2028.13,1968.48,1.0
20,Queens,2020-09,2054.24,1933.13,1.0
20,Queens,2020-10,2055.78,1938.03,1.0
20,Queens,2020-11,2015.13,1913.65,1.0
20,Queens,2020-12,2140.78,1923.25,1.0
20,Queens,2021-01,2033.53,1911.85,1.0
20,Queens,2021-02,2008.16,1899.77,1.0
20,Queens,2021-03,2053.54,1886.34,1.0
20,Queens,2021-04,2017.13,1891.51,1.0
20,Queens,2021-05,2020.74,1917.79,1.0
20,Queens,2021-06,2136.56,1939.34,1.0
20,Queens,2021-07,2117.73,1965.03,1.0
20,Queens,2021-08,2062.07,1979.35,1.0
20,Queens,2021-09,2233.59,1958.66,1.0
20,Queens,2021-10,2097.88,1946.25,1.0
20,Queens,2021-11,2163.47,1960.16,0.988
20,Queens,2021-12,1889.98,1980.98,1.0
20,Queens,2022-01,2196.54,1994.17,1.0
20,Queens,2022-02,2187.84,1983.67,1.0
20,Queens,2022-03,2225.23,2009.57,1.0
20,Queens,2022-04,2178.6,2016.32,1.0
20,Queens,2022-05,2223.88,2042.62,1.0
20,Queens,2022-06,2225.71,2073.07,1.0
20,Queens,2022-07,2283.89,2128.46,1.0
20,Queens,2022-08,2390.63,2150.35,1.0
20,Queens,2022-09,2375.31,2186.97,1.0
20,Queens,2022-10,2292.02,2182.4,0.988
20,Queens,2022-11,2212.52,2189.29,1.0
20,Queens,2022-12,2234.74,2170.49,1.0
20,Queens,2023-01,2298.28,2186.89,1.0
20,Queens,2023-02,2401.82,2204.51,1.0
20,Queens,2023-03,2089.48,2201.21,1.0
20,Queens,2023-04,2212.97,2187.95,1.0
20,Queens,2023-05,2312.84,2180.61,1.0
20,Queens,2023-06,2389.4,2205.38,1.0
20,Queens,2023-07,2383.14,2245.57,1.0
20,Queens,2023-08,2569.83,2274.52,1.0
20,Queens,2023-09,2732.26,2302.63,1.0
20,Queens,2023-10,2674.98,2318.58,1.0
20,Queens,2023-11,2547.73,2337.23,1.0
20,Queens,2023-12,2431.44,2325.81,1.0
20,Queens,2024-01,2485.83,2361.31,1.0
20,Queens,2024-02,2500.63,2384.03,1.0
20,Queens,2024-03,2850.76,2404.14,1.0
20,Queens,2024-04,2727.96,2399.37,1.0
20,Queens,2024-05,2700.22,2425.3,1.0
20,Queens,2024-06,2657.39,2447.83,1.0
20,Queens,2024-07,2474.48,2481.18,1.0
20,Queens,2024-08,2455.61,2480.54,1.0
20,Queens,2024-09,2430.32,2439.93,1.0
20,Queens,2024-10,2411.47,2421.94,1.0
20,Queens,2024-11,2630.05,2416.37,1.0
20,Queens,2024-12,2567.4,2454.06,1.0
20,Queens,2025-01,2673.46,2449.93,1.0
20,Queens,2025-02,2545.56,2457.22,1.0
20,Queens,2025-03,2572.87,2477.33,1.0
20,Queens,2025-04,2595.73,2521.19,1.0
20,Queens,2025-05,2526.17,2535.12,1.0
20,Queens,2025-06,2566.76,2558.63,1.0
20,Queens,2025-07,2414.42,2579.71,1.0
20,Queens,2025-08,2417.49,2666.13,1.0
20,Queens,2025-09,3052.17,2696.71,1.0
20,Queens,2025-10,3014.07,2672.41,1.0
20,Queens,2025-11,2741.6,2591.53,1.0
20,Queens,2025-12,2893.65,2573.42,1.0
20,Queens,2026-01,2706.95,2596.47,1.0
20,Queens,2026-02,2540.6,2618.61,1.0
20,Queens,2026-03,2652.85,2610.54,1.0
20,Queens,2026-04,2615.25,2596.47,1.0
20,Queens,2026-05,2778.46,2645.88,1.0
20,Queens,2026-06,2653.11,,1.0
21,Queens,2017-01,1943.79,2126.06,0.6859
21,Queens,2017-02,2049.8,2126.51,1.0
21,Queens,2017-03,1976.2,2123.67,1.0
21,Queens,2017-04,1895.62,2118.14,1.0
21,Queens,2017-05,2077.07,2106.03,1.0
21,Queens,2017-06,2164.22,2115.21,1.0
21,Queens,2017-07,2122.16,2128.75,1.0
21,Queens,2017-08,2023.03,2147.91,1.0
21,Queens,2017-09,1845.41,2145.54,1.0
21,Queens,2017-10,1854.58,2139.51,1.0
21,Queens,2017-11,1880.42,2129.34,1.0
21,Queens,2017-12,1933.68,2117.97,1.0
21,Queens,2018-01,1868.74,2098.82,1.0
21,Queens,2018-02,1822.99,2111.63,1.0
21,Queens,2018-03,1795.81,2122.57,1.0
21,Queens,2018-04,1816.87,2165.08,1.0
21,Queens,2018-05,1819.54,2165.2,1.0
21,Queens,2018-06,1965.51,2177.66,1.0
21,Queens,2018-07,2217.17,2168.87,1.0
21,Queens,2018-08,2178.05,2181.05,1.0
21,Queens,2018-09,1911.11,2174.95,1.0
21,Queens,2018-10,2031.34,2177.35,1.0
21,Queens,2018-11,1975.88,2177.74,1.0
21,Queens,2018-12,2073.56,2194.55,1.0
21,Queens,2019-01,1975.81,2210.46,1.0
21,Queens,2019-02,1829.52,2216.8,1.0
21,Queens,2019-03,1923.47,2223.67,1.0
21,Queens,2019-04,2182.96,2208.52,1.0
21,Queens,2019-05,2176.13,2230.32,1.0
21,Queens,2019-06,2075.13,2258.0,1.0
21,Queens,2019-07,2372.72,2300.45,1.0
21,Queens,2019-08,2220.4,2287.61,1.0
21,Queens,2019-09,1969.71,2276.16,1.0
21,Queens,2019-10,1890.11,2257.2,1.0
21,Queens,2019-11,2015.34,2272.8,1.0
21,Queens,2019-12,2086.81,2248.85,1.0
21,Queens,2020-01,2311.64,2261.68,1.0
21,Queens,2020-02,2007.28,2283.5,1.0
21,Queens,2020-03,1976.31,2306.09,1.0
21,Queens,2020-04,1906.38,2296.37,1.0
21,Queens,2020-05,2059.59,2274.47,1.0
21,Queens,2020-06,1964.58,2268.05,1.0
21,Queens,2020-07,1997.53,2247.31,1.0
21,Queens,2020-08,1972.64,2246.25,1.0
21,Queens,2020-09,2054.59,2226.64,1.0
21,Queens,2020-10,2020.52,2231.18,1.0
21,Queens,2020-11,2039.65,2203.86,1.0
21,Queens,2020-12,2066.51,2207.2,1.0
21,Queens,2021-01,2094.76,2187.11,1.0
21,Queens,2021-02,2077.94,1801.63,1.0
21,Queens,2021-03,2222.71,1829.38,1.0
21,Queens,2021-04,2138.36,1855.93,1.0
21,Queens,2021-05,2195.57,1879.23,1.0
21,Queens,2021-06,2159.57,1900.64,1.0
21,Queens,2021-07,2182.24,1934.62,1.0
21,Queens,2021-08,2072.98,1937.75,1.0
21,Queens,2021-09,1820.52,1933.74,1.0
21,Queens,2021-10,1968.95,1930.87,1.0
21,Queens,2021-11,1802.66,1930.15,1.0
21,Queens,2021-12,2124.17,1979.85,1.0
21,Queens,2022-01,1788.83,1972.94,1.0
21,Queens,2022-02,1950.48,1979.12,1.0
21,Queens,2022-03,2132.73,1996.46,1.0
21,Queens,2022-04,2120.4,2023.52,1.0
21,Queens,2022-05,2118.03,2039.2,1.0
21,Queens,2022-06,2039.75,2089.08,1.0
21,Queens,2022-07,2281.85,2131.06,1.0
21,Queens,2022-08,1959.23,2152.07,1.0
21,Queens,2022-09,2284.55,2132.55,1.0
21,Queens,2022-10,2489.44,2112.75,1.0
21,Queens,2022-11,2240.42,2099.41,1.0
21,Queens,2022-12,2324.98,2116.35,1.0
21,Queens,2023-01,2275.06,2119.6,1.0
21,Queens,2023-02,2487.76,2134.27,1.0
21,Queens,2023-03,2349.23,2139.92,1.0
21,Queens,2023-04,2803.59,2158.18,1.0
21,Queens,2023-05,2758.4,2173.2,1.0
21,Queens,2023-06,2811.56,2187.0,1.0
21,Queens,2023-07,2457.08,2220.03,1.0
21,Queens,2023-08,2401.54,2228.63,1.0
21,Queens,2023-09,2604.87,2241.95,1.0
21,Queens,2023-10,2621.05,2246.16,1.0
21,Queens,2023-11,2842.24,2254.27,1.0
21,Queens,2023-12,2708.21,2224.42,1.0
21,Queens,2024-01,2625.54,2197.5,1.0
21,Queens,2024-02,2951.85,2199.06,1.0
21,Queens,2024-03,2705.75,2231.21,1.0
21,Queens,2024-04,3010.82,2256.23,1.0
21,Queens,2024-05,2939.67,2268.71,1.0
21,Queens,2024-06,2718.12,2310.07,1.0
21,Queens,2024-07,2625.95,2337.97,1.0
21,Queens,2024-08,2662.09,2331.24,1.0
21,Queens,2024-09,2806.06,2325.43,1.0
21,Queens,2024-10,2767.3,2274.96,1.0
21,Queens,2024-11,2629.22,2282.79,1.0
21,Queens,2024-12,2727.52,2287.1,1.0
21,Queens,2025-01,2724.25,2333.13,1.0
21,Queens,2025-02,2619.07,2356.64,1.0
21,Queens,2025-03,2774.17,2359.73,1.0
21,Queens,2025-04,2798.09,2341.7,1.0
21,Queens,2025-05,2666.33,2352.02,1.0
21,Queens,2025-06,2788.84,2374.67,1.0
21,Queens,2025-07,2748.16,2451.31,1.0
21,Queens,2025-08,3283.64,2460.14,1.0
21,Queens,2025-09,2733.53,2446.68,1.0
21,Queens,2025-10,2541.11,2394.4,1.0
21,Queens,2025-11,2649.83,2394.36,1.0
21,Queens,2025-12,2633.79,2436.26,1.0
21,Queens,2026-01,2921.53,2455.5,1.0
21,Queens,2026-02,2542.43,2443.65,1.0
21,Queens,2026-03,2760.42,2525.82,1.0
21,Queens,2026-04,2494.3,2549.64,1.0
21,Queens,2026-05,2713.6,2555.12,1.0
21,Queens,2026-06,2914.13,,1.0
22,Queens,2017-01,2204.04,2198.94,0.9423
22,Queens,2017-02,2173.27,2188.48,1.0
22,Queens,2017-03,2207.51,2199.14,1.0
22,Queens,2017-04,2190.2,2199.34,1.0
22,Queens,2017-05,2210.91,2226.77,1.0
22,Queens,2017-06,2277.96,2249.11,1.0
22,Queens,2017-07,2277.96,2266.54,1.0
22,Queens,2017-08,2282.46,2249.56,1.0
22,Queens,2017-09,2240.97,2246.22,1.0
22,Queens,2017-10,2158.33,2241.26,1.0
22,Queens,2017-11,2155.55,2236.75,1.0
22,Queens,2017-12,2171.11,2213.66,1.0
22,Queens,2018-01,2135.06,2191.86,1.0
22,Queens,2018-02,2096.66,2169.18,1.0
22,Queens,2018-03,2098.8,2171.82,1.0
22,Queens,2018-04,2112.14,2195.85,1.0
22,Queens,2018-05,2162.95,2233.76,1.0
22,Queens,2018-06,2157.58,2254.25,1.0
22,Queens,2018-07,2184.59,2267.39,1.0
22,Queens,2018-08,2232.68,2288.03,1.0
22,Queens,2018-09,2202.91,2295.15,1.0
22,Queens,2018-10,2174.13,2280.12,1.0
22,Queens,2018-11,2133.91,2247.34,1.0
22,Queens,2018-12,2129.76,2237.37,1.0
22,Queens,2019-01,2136.86,2222.54,1.0
22,Queens,2019-02,2121.97,2236.86,1.0
22,Queens,2019-03,2146.43,2236.06,1.0
22,Queens,2019-04,2180.77,2260.2,1.0
22,Queens,2019-05,2215.49,2283.5,1.0
22,Queens,2019-06,2245.1,2319.23,1.0
22,Queens,2019-07,2328.75,2350.29,1.0
22,Queens,2019-08,2329.62,2338.85,1.0
22,Queens,2019-09,2301.74,2342.52,1.0
22,Queens,2019-10,2276.92,2355.18,1.0
22,Queens,2019-11,2266.23,2370.44,1.0
22,Queens,2019-12,2274.72,2355.3,1.0
22,Queens,2020-01,2315.2,2338.21,1.0
22,Queens,2020-02,2346.96,2350.85,1.0
22,Queens,2020-03,2279.35,2354.18,1.0
22,Queens,2020-04,2262.4,2350.3,1.0
22,Queens,2020-05,2261.67,2259.6,1.0
22,Queens,2020-06,2236.38,2255.8,1.0
22,Queens,2020-07,2215.2,2261.78,1.0
22,Queens,2020-08,2177.8,2244.86,1.0
22,Queens,2020-09,2143.64,2215.11,1.0
22,Queens,2020-10,2007.85,2185.46,1.0
22,Queens,2020-11,1999.71,2164.91,1.0
22,Queens,2020-12,2010.11,2143.13,1.0
22,Queens,2021-01,1962.95,2127.29,1.0
22,Queens,2021-02,1962.14,2117.55,1.0
22,Queens,2021-03,1919.32,2127.1,1.0
22,Queens,2021-04,1958.53,2140.52,1.0
22,Queens,2021-05,2011.37,2152.04,1.0
22,Queens,2021-06,2022.33,2161.78,1.0
22,Queens,2021-07,2105.18,2194.96,1.0
22,Queens,2021-08,2185.68,2234.54,1.0
22,Queens,2021-09,2152.99,2255.32,1.0
22,Queens,2021-10,2179.1,2263.09,1.0
22,Queens,2021-11,2146.33,2263.92,1.0
22,Queens,2021-12,2230.89,2294.18,1.0
22,Queens,2022-01,2183.62,2315.58,1.0
