bin,base_bbl,input_list,resolution,last_status_type,address,construction_year,yearbuilt,bldgclass,landuse,is_apartment,res_units,unitstotal,numbldgs,assesstot,dob_is_apartment,dob_dwelling_units,dob_nb_filed,dob_nb_signoff,n_dob_filings,has_dob_record,the_geom_wkt
3093164,3041540023,verified,block_expanded,Constructed,293 LOGAN STREET,1910.0,1910.0,B2,1,False,2.0,2.0,2.0,44160.0,False,,,,,False,"MULTIPOLYGON (((-73.877117 40.679092, -73.877087 40.679096, -73.877035 40.679103, -73.877005 40.679107, -73.877003 40.679099, -73.876962 40.679105, -73.876954 40.679072, -73.876995 40.679066, -73.876992 40.679051, -73.877076 40.679039, -73.877116 40.679034, -73.877133 40.679031, -73.877147 40.679088, -73.877131 40.67909, -73.877117 40.679092)))"
3398628,3041540023,verified,block_expanded,Constructed,293 LOGAN STREET,1910.0,1910.0,B2,1,False,2.0,2.0,2.0,44160.0,False,,,,,False,"MULTIPOLYGON (((-73.87681 40.679128, -73.876798 40.679074, -73.876888 40.679062, -73.876896 40.679099, -73.876926 40.679096, -73.87693 40.679112, -73.87681 40.679128)))"
3093165,3041540024,verified,block_expanded,Constructed,291 LOGAN STREET,1910.0,1910.0,B2,1,False,2.0,2.0,1.0,65700.0,False,,,,,False,"MULTIPOLYGON (((-73.877035 40.679103, -73.877087 40.679096, -73.877117 40.679092, -73.877134 40.67916, -73.8771 40.679165, -73.876921 40.67919, -73.876911 40.679148, -73.877015 40.679133, -73.877012 40.679122, -73.877039 40.679118, -73.877035 40.679103)))"
3093166,3041540025,verified,block_expanded,Constructed,289 LOGAN STREET,1910.0,1910.0,B2,1,False,2.0,2.0,1.0,44340.0,False,,,,,False,"MULTIPOLYGON (((-73.877147 40.679229, -73.877108 40.679234, -73.87704 40.679244, -73.877037 40.679233, -73.876938 40.679247, -73.87693 40.679216, -73.876961 40.679212, -73.876958 40.6792, -73.876991 40.679196, -73.876994 40.679208, -73.87703 40.679203, -73.877027 40.67919, -73.877102 40.679179, -73.877134 40.679175, -73.877147 40.679229)))"
3093167,3041540026,verified,block_expanded,Constructed,287 LOGAN STREET,1910.0,1910.0,B2,1,False,2.0,2.0,1.0,46920.0,False,2.0,,,2.0,True,"MULTIPOLYGON (((-73.87704 40.679244, -73.877108 40.679234, -73.877147 40.679229, -73.877151 40.679245, -73.877167 40.67925, -73.87717 40.679261, -73.877171 40.679265, -73.87717 40.679265, -73.877165 40.679273, -73.877111 40.679281, -73.877039 40.679291, -73.877037 40.679283, -73.876986 40.67929, -73.876979 40.679261, -73.877031 40.679254, -73.877028 40.679245, -73.87704 40.679244)))"
3093168,3041540027,verified,block_expanded,Constructed,285 LOGAN STREET,1910.0,1910.0,S2,4,False,2.0,3.0,1.0,60480.0,False,2.0,,,3.0,True,"MULTIPOLYGON (((-73.877075 40.679379, -73.877072 40.679379, -73.877023 40.679386, -73.877023 40.679386, -73.877009 40.67933, -73.877113 40.679315, -73.877173 40.679307, -73.877175 40.679306, -73.877189 40.679363, -73.877171 40.679365, -73.877105 40.679375, -73.877075 40.679379)))"
3093170,3041540059,verified,block_expanded,Constructed,26 FOUNTAIN AVENUE,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,46680.0,False,,,,,False,"MULTIPOLYGON (((-73.876624 40.679464, -73.876704 40.679453, -73.876708 40.679471, -73.876715 40.679498, -73.876674 40.679504, -73.876564 40.679519, -73.87656 40.679505, -73.876553 40.679475, -73.876624 40.679464)))"
3093171,3041540060,verified,block_expanded,Constructed,28 FOUNTAIN AVENUE,1910.0,1910.0,A9,1,False,1.0,1.0,1.0,50100.0,False,,,,,False,"MULTIPOLYGON (((-73.876657 40.679392, -73.876687 40.679388, -73.876698 40.679433, -73.876638 40.679442, -73.87655 40.679454, -73.876547 40.679455, -73.876536 40.67941, -73.876559 40.679406, -73.876657 40.679392)))"
3428798,3041540061,verified,block_expanded,Constructed,32 FOUNTAIN AVENUE,2020.0,2018.0,C1,2,True,7.0,7.0,1.0,465300.0,True,7.0,2016-11-01,2020-08-13 00:00:00,6.0,True,"MULTIPOLYGON (((-73.876501 40.679251, -73.876688 40.679224, -73.876715 40.679336, -73.876514 40.679363, -73.876489 40.679253, -73.876501 40.679251)))"
3093172,3041540063,verified,block_expanded,Constructed,38 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,1.0,45060.0,False,2.0,,,1.0,True,"MULTIPOLYGON (((-73.87649 40.679205, -73.876677 40.679178, -73.876688 40.679224, -73.876501 40.679251, -73.876496 40.679228, -73.876483 40.679217, -73.87649 40.679205)))"
3093173,3041540064,verified,block_expanded,Constructed,40 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,1.0,36900.0,False,2.0,,,1.0,True,"MULTIPOLYGON (((-73.876477 40.679155, -73.876638 40.679131, -73.876642 40.679148, -73.876695 40.67914, -73.876703 40.679174, -73.876677 40.679178, -73.87649 40.679205, -73.876477 40.679155)))"
3093174,3041540065,verified,block_expanded,Constructed,42 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,1.0,41640.0,False,,,,,False,"MULTIPOLYGON (((-73.876465 40.679106, -73.876625 40.679083, -73.876631 40.679106, -73.876649 40.679103, -73.87666 40.679101, -73.876664 40.679116, -73.876667 40.679127, -73.876638 40.679131, -73.876477 40.679155, -73.876471 40.679129, -73.876455 40.679121, -73.876465 40.679106)))"
3093175,3041540066,verified,block_expanded,Constructed,44 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,1.0,42300.0,False,,,,,False,"MULTIPOLYGON (((-73.876453 40.679058, -73.876613 40.679035, -73.876625 40.679083, -73.876465 40.679106, -73.876453 40.679058)))"
3093176,3041540067,verified,block_expanded,Constructed,46 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,1.0,36120.0,False,2.0,,,5.0,True,"MULTIPOLYGON (((-73.87644 40.679007, -73.8766 40.678984, -73.876613 40.679035, -73.876453 40.679058, -73.876446 40.679032, -73.876432 40.679023, -73.87644 40.679007)))"
3093177,3041540068,verified,block_expanded,Constructed,50 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,2.0,36900.0,False,2.0,,,1.0,True,"MULTIPOLYGON (((-73.876428 40.678957, -73.876588 40.678934, -73.876593 40.678953, -73.876632 40.678948, -73.87664 40.678978, -73.8766 40.678984, -73.87644 40.679007, -73.876428 40.678957)))"
3414844,3041540068,verified,block_expanded,Constructed,50 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,2.0,36900.0,False,,,,,False,"MULTIPOLYGON (((-73.876695 40.678927, -73.876742 40.67892, -73.876753 40.678963, -73.876706 40.67897, -73.876695 40.678927)))"
3093178,3041540069,verified,block_expanded,Constructed,52 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,1.0,36120.0,False,,,,,False,"MULTIPOLYGON (((-73.876416 40.67891, -73.876576 40.678887, -73.876579 40.678901, -73.876635 40.678893, -73.876632 40.678881, -73.876698 40.678871, -73.876709 40.678916, -73.876588 40.678934, -73.876428 40.678957, -73.876422 40.678935, -73.876404 40.678928, -73.876402 40.67892, -73.876416 40.67891)))"
3093179,3041540070,verified,block_expanded,Constructed,54 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,1.0,36120.0,False,,,,,False,"MULTIPOLYGON (((-73.876403 40.678861, -73.876564 40.678837, -73.876568 40.678854, -73.87662 40.678847, -73.876622 40.678854, -73.876628 40.678879, -73.876576 40.678887, -73.876416 40.67891, -73.87641 40.678888, -73.876393 40.678879, -73.876405 40.678866, -73.876403 40.678861)))"
3093180,3041540071,verified,block_expanded,Constructed,56 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,1.0,36900.0,False,,,,,False,"MULTIPOLYGON (((-73.876392 40.678816, -73.876552 40.678792, -73.876564 40.678837, -73.876403 40.678861, -73.876392 40.678816)))"
3093181,3041540072,verified,block_expanded,Constructed,58 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,1.0,36900.0,False,,,,,False,"MULTIPOLYGON (((-73.876379 40.678765, -73.876416 40.67876, -73.876539 40.678742, -73.876541 40.678749, -73.876582 40.678743, -73.876593 40.678787, -73.876552 40.678792, -73.876392 40.678816, -73.876383 40.678779, -73.876379 40.678765)))"
3093182,3041540073,verified,block_expanded,Constructed,60 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,1.0,36120.0,False,,,,,False,"MULTIPOLYGON (((-73.876367 40.678718, -73.876528 40.678695, -73.87653 40.678704, -73.876539 40.678742, -73.876416 40.67876, -73.876379 40.678765, -73.876373 40.678741, -73.876356 40.678737, -73.876367 40.678718)))"
3093183,3041540074,verified,block_expanded,Constructed,62 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,1.0,46260.0,False,2.0,,,2.0,True,"MULTIPOLYGON (((-73.876355 40.67867, -73.876516 40.678647, -73.876521 40.678667, -73.876577 40.678659, -73.876579 40.678666, -73.876584 40.678687, -73.876555 40.678691, -73.876528 40.678695, -73.876367 40.678718, -73.876355 40.67867)))"
3093184,3041540075,verified,block_expanded,Constructed,64 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,1.0,36120.0,False,,,,,False,"MULTIPOLYGON (((-73.876343 40.67862, -73.876503 40.678596, -73.876506 40.678609, -73.876561 40.678601, -73.87657 40.678636, -73.876515 40.678644, -73.876516 40.678647, -73.876355 40.67867, -73.87635 40.67865, -73.876332 40.678637, -73.876343 40.67862)))"
3093185,3041540076,verified,block_expanded,Constructed,66 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,1.0,36900.0,False,,,,,False,"MULTIPOLYGON (((-73.876328 40.678563, -73.876489 40.67854, -73.876503 40.678596, -73.876343 40.67862, -73.876328 40.678563)))"
3093186,3041540077,verified,block_expanded,Constructed,68 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,1.0,36120.0,False,,,,,False,"MULTIPOLYGON (((-73.876319 40.678524, -73.876376 40.678515, -73.876522 40.678494, -73.876532 40.678533, -73.876489 40.67854, -73.876328 40.678563, -73.876326 40.678552, -73.876317 40.678546, -73.876311 40.678543, -73.876319 40.678524)))"
3093187,3041540078,verified,block_expanded,Constructed,70 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,1.0,36900.0,False,,,,,False,"MULTIPOLYGON (((-73.876306 40.678475, -73.876474 40.678451, -73.87651 40.678446, -73.876516 40.67847, -73.876522 40.678494, -73.876376 40.678515, -73.876319 40.678524, -73.876306 40.678475)))"
3093188,3041540079,verified,block_expanded,Constructed,72 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,1.0,47460.0,False,,,,,False,"MULTIPOLYGON (((-73.876294 40.678425, -73.876462 40.678401, -73.876474 40.678451, -73.876306 40.678475, -73.876294 40.678425)))"
3093189,3041540080,verified,block_expanded,Constructed,74 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,1.0,47820.0,False,,,,,False,"MULTIPOLYGON (((-73.876281 40.678375, -73.876449 40.678351, -73.876478 40.678346, -73.87649 40.678397, -73.876462 40.678401, -73.876294 40.678425, -73.876281 40.678375)))"
3093190,3041540081,verified,block_expanded,Constructed,76 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,1.0,41700.0,False,,,,,False,"MULTIPOLYGON (((-73.876268 40.678322, -73.876435 40.678297, -73.876449 40.678351, -73.876281 40.678375, -73.876268 40.678322)))"
3093191,3041540082,verified,block_expanded,Constructed,78 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,1.0,47460.0,False,,,,,False,"MULTIPOLYGON (((-73.876255 40.678273, -73.876423 40.678248, -73.876431 40.678279, -73.876435 40.678297, -73.876268 40.678322, -73.876257 40.678281, -73.876255 40.678273)))"
3093192,3041540083,verified,block_expanded,Constructed,80 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,1.0,41700.0,False,2.0,,,2.0,True,"MULTIPOLYGON (((-73.876242 40.678221, -73.87641 40.678197, -73.876423 40.678248, -73.876255 40.678273, -73.876242 40.678221)))"
3093193,3041540084,verified,block_expanded,Constructed,82 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,1.0,41700.0,False,2.0,,,1.0,True,"MULTIPOLYGON (((-73.87623 40.678171, -73.876398 40.678147, -73.87641 40.678197, -73.876242 40.678221, -73.87623 40.678171)))"
3093194,3041540085,verified,block_expanded,Constructed,84 FOUNTAIN AVENUE,1899.0,1899.0,B1,1,False,2.0,2.0,1.0,44100.0,False,,,,,False,"MULTIPOLYGON (((-73.876217 40.678119, -73.876364 40.678098, -73.876384 40.678095, -73.876398 40.678147, -73.87623 40.678171, -73.876217 40.678119)))"
3093195,3041540086,verified,block_expanded,Constructed,86 FOUNTAIN AVENUE,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,52440.0,True,3.0,,,5.0,True,"MULTIPOLYGON (((-73.876172 40.678073, -73.876254 40.678061, -73.876256 40.678071, -73.876304 40.678064, -73.876302 40.678054, -73.876352 40.678046, -73.876364 40.678098, -73.876217 40.678119, -73.876185 40.678124, -73.876172 40.678073)))"
3093196,3041540087,verified,block_expanded,Constructed,88 FOUNTAIN AVENUE,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,51960.0,True,3.0,,,17.0,True,"MULTIPOLYGON (((-73.876158 40.678017, -73.876337 40.67799, -73.876352 40.678046, -73.876302 40.678054, -73.876298 40.678039, -73.87625 40.678046, -73.876254 40.678061, -73.876172 40.678073, -73.876158 40.678017)))"
3093197,3041540088,verified,block_expanded,Constructed,90 FOUNTAIN AVENUE,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,51960.0,False,,,,,False,"MULTIPOLYGON (((-73.876144 40.677963, -73.876226 40.677951, -73.876229 40.677962, -73.876277 40.677955, -73.876274 40.677944, -73.876324 40.677937, -73.876337 40.67799, -73.876158 40.678017, -73.876144 40.677963)))"
3093198,3041540089,verified,block_expanded,Constructed,92 FOUNTAIN AVENUE,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,51960.0,False,,,,,False,"MULTIPOLYGON (((-73.876131 40.677911, -73.876249 40.677894, -73.876311 40.677885, -73.876324 40.677937, -73.876274 40.677944, -73.876271 40.677932, -73.876223 40.677939, -73.876226 40.677951, -73.876144 40.677963, -73.876138 40.67794, -73.876131 40.677911)))"
3093199,3041540090,verified,block_expanded,Constructed,94 FOUNTAIN AVENUE,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,51960.0,False,,,,,False,"MULTIPOLYGON (((-73.876117 40.677854, -73.876199 40.677842, -73.876202 40.677855, -73.87625 40.677848, -73.876247 40.677835, -73.876297 40.677828, -73.876308 40.677875, -73.876311 40.677885, -73.876249 40.677894, -73.876131 40.677911, -73.876117 40.677854)))"
3093200,3041540091,verified,block_expanded,Constructed,96 FOUNTAIN AVENUE,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,60180.0,False,,,,,False,"MULTIPOLYGON (((-73.876104 40.677804, -73.876284 40.677778, -73.876297 40.677828, -73.876247 40.677835, -73.876244 40.677824, -73.876196 40.677831, -73.876199 40.677842, -73.876117 40.677854, -73.876104 40.677804)))"
3093201,3041540092,verified,block_expanded,Constructed,96A FOUNTAIN AVENUE,1920.0,1920.0,A9,1,False,1.0,1.0,1.0,30300.0,False,,,,,False,"MULTIPOLYGON (((-73.876284 40.677778, -73.876104 40.677804, -73.87609 40.677806, -73.876082 40.677773, -73.876291 40.677743, -73.876295 40.677758, -73.876317 40.677755, -73.876321 40.677772, -73.876284 40.677778)))"
3395340,3041540094,verified,block_expanded,Constructed,909 LIBERTY AVENUE,2003.0,2003.0,S3,4,True,3.0,4.0,1.0,288450.0,False,,2001-03-22,2009-03-13 00:00:00,3.0,True,"MULTIPOLYGON (((-73.876087 40.677498, -73.876131 40.677682, -73.876144 40.677735, -73.876083 40.677743, -73.876026 40.677506, -73.876087 40.677498)))"
3093203,3041540095,verified,block_expanded,Constructed,895 LIBERTY AVENUE,1930.0,1930.0,F9,6,False,0.0,2.0,1.0,216450.0,False,,,,4.0,True,"MULTIPOLYGON (((-73.876131 40.677682, -73.876087 40.677498, -73.876379 40.677457, -73.876427 40.677656, -73.876161 40.677692, -73.876158 40.677678, -73.876131 40.677682)))"
3093204,3041540098,verified,block_expanded,Constructed,891 LIBERTY AVENUE,1910.0,1910.0,B2,1,False,2.0,2.0,1.0,46560.0,False,,,,,False,"MULTIPOLYGON (((-73.876395 40.677451, -73.876468 40.677442, -73.876493 40.677557, -73.87642 40.677566, -73.876395 40.677451)))"
3093205,3041540099,verified,block_expanded,Constructed,889 LIBERTY AVENUE,1910.0,1910.0,C3,2,True,4.0,4.0,1.0,210150.0,False,,,,,False,"MULTIPOLYGON (((-73.87652 40.677433, -73.876552 40.677429, -73.876565 40.677481, -73.876583 40.677561, -73.87651 40.67757, -73.87648 40.677439, -73.87652 40.677433)))"
3093206,3041540100,verified,block_expanded,Constructed,357 LOGAN STREET,1930.0,1930.0,F5,6,False,0.0,1.0,1.0,106200.0,False,,,,,False,"MULTIPOLYGON (((-73.876589 40.677523, -73.876631 40.677516, -73.876659 40.677623, -73.876777 40.677606, -73.876793 40.677666, -73.876631 40.677689, -73.876589 40.677523)))"
3093210,3041570001,unverified,block_expanded,Constructed,937 LIBERTY AVENUE,1920.0,1920.0,S2,4,False,2.0,3.0,1.0,64800.0,False,2.0,,,2.0,True,"MULTIPOLYGON (((-73.874848 40.677797, -73.874817 40.677672, -73.874836 40.677669, -73.874836 40.677669, -73.874889 40.677662, -73.874951 40.677911, -73.87491 40.677917, -73.874879 40.677921, -73.874848 40.677797)))"
3093211,3041570004,unverified,block_expanded,Constructed,49 CRYSTAL STREET,1910.0,1910.0,B2,1,False,2.0,2.0,1.0,43500.0,False,,,,,False,"MULTIPOLYGON (((-73.874879 40.677921, -73.87491 40.677917, -73.874911 40.67792, -73.874925 40.677925, -73.874927 40.677936, -73.874916 40.677942, -73.874919 40.677953, -73.874921 40.677962, -73.874749 40.677987, -73.874741 40.677956, -73.874786 40.67795, -73.874783 40.677935, -73.874822 40.677929, -73.874879 40.677921)))"
3093212,3041570005,unverified,block_expanded,Constructed,47 CRYSTAL STREET,1910.0,1910.0,B2,1,False,2.0,2.0,1.0,38580.0,False,,,,,False,"MULTIPOLYGON (((-73.874749 40.677987, -73.874921 40.677962, -73.874933 40.678009, -73.874761 40.678034, -73.874749 40.677987)))"
3093213,3041570006,unverified,block_expanded,Constructed,45 CRYSTAL STREET,1910.0,1910.0,B2,1,False,2.0,2.0,1.0,43260.0,False,,,,,False,"MULTIPOLYGON (((-73.874761 40.678034, -73.874933 40.678009, -73.874945 40.678057, -73.874818 40.678075, -73.874773 40.678082, -73.874761 40.678034)))"
3093214,3041570007,unverified,block_expanded,Constructed,43 CRYSTAL STREET,1910.0,1910.0,B2,1,False,2.0,2.0,1.0,43140.0,False,,,,,False,"MULTIPOLYGON (((-73.874818 40.678075, -73.874945 40.678057, -73.874957 40.678107, -73.874831 40.678125, -73.874789 40.678132, -73.874784 40.678112, -73.874826 40.678106, -73.874818 40.678075)))"
3093215,3041570008,unverified,block_expanded,Constructed,41 CRYSTAL STREET,1910.0,1910.0,B2,1,False,2.0,2.0,1.0,38160.0,False,,,,,False,"MULTIPOLYGON (((-73.874831 40.678125, -73.874957 40.678107, -73.874984 40.678103, -73.874985 40.678103, -73.874986 40.678108, -73.874998 40.678154, -73.874945 40.678161, -73.874799 40.678182, -73.874794 40.678163, -73.874839 40.678156, -73.874831 40.678125)))"
3390579,3041570009,unverified,block_expanded,Constructed,39 CRYSTAL STREET,2005.0,2005.0,B1,1,False,2.0,2.0,1.0,67620.0,False,2.0,2005-02-10,2006-06-30 00:00:00,2.0,True,"MULTIPOLYGON (((-73.874799 40.678182, -73.874945 40.678161, -73.874957 40.678208, -73.874856 40.678223, -73.87478 40.678234, -73.874768 40.678187, -73.874799 40.678182)))"
3093216,3041570010,unverified,block_expanded,Constructed,37 CRYSTAL STREET,1910.0,1910.0,A9,1,False,1.0,1.0,1.0,42060.0,False,,,,,False,"MULTIPOLYGON (((-73.874856 40.678223, -73.874957 40.678208, -73.874985 40.678204, -73.874997 40.678252, -73.874868 40.678271, -73.874856 40.678223)))"
3093217,3041570011,unverified,block_expanded,Constructed,35 CRYSTAL STREET,1910.0,1910.0,A9,1,False,1.0,1.0,1.0,39240.0,False,1.0,,,1.0,True,"MULTIPOLYGON (((-73.874868 40.678271, -73.874997 40.678252, -73.875014 40.678259, -73.875017 40.67827, -73.875005 40.678282, -73.875009 40.6783, -73.87488 40.678319, -73.874868 40.678271)))"
3093218,3041570012,unverified,block_expanded,Constructed,33 CRYSTAL STREET,1910.0,1910.0,B2,1,False,2.0,2.0,1.0,41880.0,False,2.0,,,4.0,True,"MULTIPOLYGON (((-73.87488 40.678319, -73.875009 40.6783, -73.875021 40.678345, -73.874798 40.678377, -73.874798 40.678378, -73.874797 40.678374, -73.874793 40.67836, -73.874816 40.678357, -73.874811 40.678337, -73.874882 40.678326, -73.87488 40.678319)))"
3348455,3041570014,unverified,block_expanded,Constructed,44 WELLS STREET,2001.0,2001.0,B2,1,False,2.0,2.0,1.0,57000.0,False,,,,,False,"MULTIPOLYGON (((-73.874599 40.67821, -73.874662 40.678201, -73.874677 40.678264, -73.874679 40.67827, -73.87469 40.678269, -73.874705 40.678267, -73.874708 40.67828, -73.874724 40.678344, -73.874698 40.678347, -73.874703 40.678366, -73.87464 40.678375, -73.874607 40.678242, -73.874599 40.67821)))"
3348456,3041570015,unverified,block_expanded,Constructed,48 WELLS STREET,2001.0,2001.0,B2,1,False,2.0,2.0,1.0,60300.0,False,,,,,False,"MULTIPOLYGON (((-73.874599 40.67821, -73.874607 40.678242, -73.87464 40.678375, -73.874578 40.678384, -73.874541 40.678232, -73.874537 40.678219, -73.874599 40.67821)))"
3428771,3041570032,unverified,block_expanded,Constructed,999 LIBERTY AVENUE,2020.0,2018.0,D7,4,True,41.0,42.0,1.0,2702700.0,True,41.0,2006-06-01,2020-11-04 00:00:00,13.0,True,"MULTIPOLYGON (((-73.873508 40.678071, -73.873326 40.677934, -73.873354 40.677904, -73.873689 40.677854, -73.873735 40.678044, -73.873508 40.678071)))"
3093220,3041570045,unverified,block_expanded,Constructed,383 CHESTNUT COURT,1920.0,1920.0,B2,1,False,2.0,2.0,1.0,59520.0,False,2.0,,,1.0,True,"MULTIPOLYGON (((-73.873947 40.677865, -73.873798 40.677886, -73.873786 40.677834, -73.873962 40.67781, -73.87397 40.677844, -73.873942 40.677848, -73.873947 40.677865)))"
3093221,3041570046,unverified,block_expanded,Constructed,379 CHESTNUT COURT,1920.0,1920.0,B2,1,False,2.0,2.0,1.0,58560.0,False,,,,,False,"MULTIPOLYGON (((-73.873798 40.677886, -73.873947 40.677865, -73.873952 40.677886, -73.87398 40.677882, -73.873988 40.677915, -73.873811 40.67794, -73.873798 40.677886)))"
3093222,3041570047,unverified,block_expanded,Constructed,377 CHESTNUT COURT,1920.0,1920.0,C0,2,True,3.0,3.0,1.0,49380.0,False,,,,,False,"MULTIPOLYGON (((-73.87398 40.678, -73.873831 40.678021, -73.873819 40.67797, -73.873995 40.677945, -73.874003 40.677977, -73.873975 40.677981, -73.87398 40.678)))"
3093223,3041570048,unverified,block_expanded,Constructed,373 CHESTNUT COURT,1920.0,1920.0,B2,1,False,2.0,2.0,2.0,68760.0,False,,,,,False,"MULTIPOLYGON (((-73.873832 40.678026, -73.873831 40.678021, -73.87398 40.678, -73.873985 40.678024, -73.874013 40.67802, -73.874021 40.678052, -73.873845 40.678076, -73.873832 40.678026)))"
3402204,3041570048,unverified,block_expanded,Constructed,373 CHESTNUT COURT,1920.0,1920.0,B2,1,False,2.0,2.0,2.0,68760.0,False,,,,,False,"MULTIPOLYGON (((-73.873832 40.678026, -73.873845 40.678076, -73.873847 40.678088, -73.873801 40.678095, -73.873786 40.678033, -73.873832 40.678026)))"
3093224,3041570049,unverified,block_expanded,Constructed,371 CHESTNUT COURT,1920.0,1920.0,C0,2,True,3.0,3.0,1.0,49380.0,False,,,,,False,"MULTIPOLYGON (((-73.874013 40.678137, -73.873973 40.678143, -73.873865 40.678158, -73.873852 40.678106, -73.874028 40.678082, -73.874029 40.678083, -73.874036 40.678114, -73.874008 40.678118, -73.874013 40.678137)))"
3402206,3041570050,unverified,block_expanded,Constructed,367 CHESTNUT COURT,1920.0,1920.0,C0,2,True,3.0,3.0,2.0,49380.0,False,,,,,False,"MULTIPOLYGON (((-73.873865 40.678158, -73.873878 40.678212, -73.873881 40.678225, -73.87384 40.678231, -73.873827 40.678233, -73.87381 40.678166, -73.873825 40.678164, -73.873865 40.678158)))"
3093225,3041570050,unverified,block_expanded,Constructed,367 CHESTNUT COURT,1920.0,1920.0,C0,2,True,3.0,3.0,2.0,49380.0,False,,,,,False,"MULTIPOLYGON (((-73.873865 40.678158, -73.873973 40.678143, -73.874013 40.678137, -73.874018 40.678157, -73.874046 40.678153, -73.874054 40.678187, -73.87392 40.678206, -73.873878 40.678212, -73.873865 40.678158)))"
3093226,3041570051,unverified,block_expanded,Constructed,365 CHESTNUT COURT,1920.0,1920.0,B2,1,False,2.0,2.0,1.0,46440.0,False,,,,,False,"MULTIPOLYGON (((-73.874045 40.67827, -73.873996 40.678277, -73.873903 40.67829, -73.873897 40.678291, -73.873884 40.678239, -73.873917 40.678234, -73.874046 40.678216, -73.87406 40.678214, -73.874069 40.67825, -73.874041 40.678254, -73.874045 40.67827)))"
3093227,3041570052,unverified,block_expanded,Constructed,361 CHESTNUT COURT,1920.0,1920.0,C0,2,True,3.0,3.0,1.0,53880.0,False,,,,,False,"MULTIPOLYGON (((-73.873897 40.678291, -73.873903 40.67829, -73.873996 40.678277, -73.874045 40.67827, -73.87405 40.678289, -73.874076 40.678285, -73.874078 40.678285, -73.874086 40.678317, -73.874087 40.678322, -73.873914 40.678347, -73.873911 40.678347, -73.873901 40.678306, -73.873897 40.678291)))"
3093228,3041570056,unverified,block_expanded,Constructed,356 CHESTNUT COURT,1920.0,1920.0,B2,1,False,2.0,2.0,1.0,58260.0,False,,,,,False,"MULTIPOLYGON (((-73.874268 40.678377, -73.874441 40.678352, -73.874442 40.678356, -73.874455 40.678409, -73.874282 40.678433, -73.874268 40.678377)))"
3402208,3041570056,unverified,block_expanded,Constructed,356 CHESTNUT COURT,1920.0,1920.0,B2,1,False,2.0,2.0,1.0,58260.0,False,,,,,False,"MULTIPOLYGON (((-73.874442 40.678356, -73.874501 40.678348, -73.874514 40.6784, -73.874455 40.678409, -73.874442 40.678356)))"
3093229,3041570057,unverified,block_expanded,Constructed,358 CHESTNUT COURT,1920.0,1920.0,B2,1,False,2.0,2.0,2.0,41820.0,False,,,,,False,"MULTIPOLYGON (((-73.874441 40.678352, -73.874268 40.678377, -73.874256 40.678327, -73.874428 40.678302, -73.874441 40.678352)))"
3093230,3041570058,unverified,block_expanded,Constructed,362 CHESTNUT COURT,1920.0,1920.0,B2,1,False,2.0,2.0,1.0,41820.0,False,,,,,False,"MULTIPOLYGON (((-73.874235 40.678242, -73.874402 40.678218, -73.874408 40.678217, -73.874408 40.678219, -73.874421 40.678273, -73.874248 40.678297, -73.874235 40.678242)))"
